location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Afghanistan;2020-05-20;total_deaths;18;2020-05-05;95;2020-05-20;187;1.97
Albania;2020-05-20;total_deaths;50;2020-04-03;17;2020-05-20;31;1.82
Algeria;2020-05-20;total_deaths;40;2020-04-13;313;2020-05-20;568;1.81
Andorra;2020-05-20;total_deaths;42;2020-04-11;28;2020-05-20;51;1.82
Argentina;2020-05-20;total_deaths;23;2020-04-30;218;2020-05-20;403;1.85
Armenia;2020-05-20;total_deaths;20;2020-05-03;35;2020-05-20;67;1.91
Australia;2020-05-20;total_deaths;43;2020-04-10;54;2020-05-20;100;1.85
Austria;2020-05-20;total_deaths;41;2020-04-12;350;2020-05-20;633;1.81
Azerbaijan;2020-05-20;total_deaths;24;2020-04-29;23;2020-05-20;43;1.87
Bahamas;2020-05-20;total_deaths;46;2020-04-07;6;2020-05-20;11;1.83
Bahrain;2020-05-20;total_deaths;40;2020-04-12;6;2020-05-20;12;2
Bangladesh;2020-05-20;total_deaths;14;2020-05-09;214;2020-05-20;386;1.8
Belarus;2020-05-20;total_deaths;20;2020-05-03;99;2020-05-20;179;1.81
Belgium;2020-05-20;total_deaths;37;2020-04-16;4857;2020-05-20;9150;1.88
Belize;2020-05-20;total_deaths;43;2020-04-09;1;2020-05-20;2;2
Benin;2020-05-20;total_deaths;24;2020-04-28;1;2020-05-20;2;2
Bermuda;2020-05-20;total_deaths;27;2020-04-26;5;2020-05-20;9;1.8
Bolivia;2020-05-20;total_deaths;15;2020-05-08;106;2020-05-20;199;1.88
Bosnia.and.Herzegovina;2020-05-20;total_deaths;21;2020-05-02;72;2020-05-20;135;1.88
Brazil;2020-05-20;total_deaths;15;2020-05-08;9897;2020-05-20;18859;1.91
Bulgaria;2020-05-20;total_deaths;23;2020-04-30;66;2020-05-20;120;1.82
Burkina.Faso;2020-05-20;total_deaths;40;2020-04-13;28;2020-05-20;52;1.86
Canada;2020-05-20;total_deaths;23;2020-04-30;3184;2020-05-20;6030;1.89
Chad;2020-05-20;total_deaths;12;2020-05-11;31;2020-05-20;57;1.84
Chile;2020-05-20;total_deaths;15;2020-05-08;294;2020-05-20;544;1.85
China;2020-05-20;total_deaths;91;2020-02-22;2445;2020-05-20;4638;1.9
Colombia;2020-05-20;total_deaths;20;2020-05-03;340;2020-05-20;630;1.85
Congo;2020-05-20;total_deaths;25;2020-04-28;8;2020-05-20;15;1.88
Cote.d'Ivoire;2020-05-20;total_deaths;21;2020-05-02;15;2020-05-20;29;1.93
Croatia;2020-05-20;total_deaths;29;2020-04-24;51;2020-05-20;96;1.88
Cuba;2020-05-20;total_deaths;30;2020-04-23;43;2020-05-20;79;1.84
Cyprus;2020-05-20;total_deaths;45;2020-04-08;9;2020-05-20;17;1.89
Czech.Republic;2020-05-20;total_deaths;38;2020-04-15;166;2020-05-20;304;1.83
Democratic.Republic.of.Congo;2020-05-20;total_deaths;21;2020-05-02;33;2020-05-20;61;1.85
Denmark;2020-05-20;total_deaths;39;2020-04-14;299;2020-05-20;554;1.85
Dominican.Republic;2020-05-20;total_deaths;32;2020-04-21;245;2020-05-20;446;1.82
Ecuador;2020-05-20;total_deaths;18;2020-05-05;1569;2020-05-20;2888;1.84
Egypt;2020-05-20;total_deaths;25;2020-04-28;359;2020-05-20;680;1.89
El.Salvador;2020-05-20;total_deaths;13;2020-05-10;17;2020-05-20;32;1.88
Estonia;2020-05-20;total_deaths;38;2020-04-15;35;2020-05-20;64;1.83
Finland;2020-05-20;total_deaths;30;2020-04-22;149;2020-05-20;304;2.04
France;2020-05-20;total_deaths;40;2020-04-13;14967;2020-05-20;28132;1.88
Gabon;2020-05-20;total_deaths;17;2020-05-05;6;2020-05-20;12;2
Georgia;2020-05-20;total_deaths;22;2020-04-30;6;2020-05-20;12;2
Germany;2020-05-20;total_deaths;34;2020-04-19;4404;2020-05-20;8147;1.85
Ghana;2020-05-20;total_deaths;22;2020-05-01;17;2020-05-20;31;1.82
Greece;2020-05-20;total_deaths;43;2020-04-10;90;2020-05-20;166;1.84
Guatemala;2020-05-20;total_deaths;14;2020-05-09;24;2020-05-20;45;1.88
Guernsey;2020-05-20;total_deaths;38;2020-04-15;7;2020-05-20;13;1.86
Guinea;2020-05-20;total_deaths;18;2020-05-05;10;2020-05-20;18;1.8
Guinea-Bissau;2020-05-20;total_deaths;6;2020-05-16;3;2020-05-20;6;2
Guyana;2020-05-20;total_deaths;45;2020-04-07;5;2020-05-20;10;2
Haiti;2020-05-20;total_deaths;14;2020-05-09;12;2020-05-20;22;1.83
Honduras;2020-05-20;total_deaths;19;2020-05-04;82;2020-05-20;151;1.84
Hungary;2020-05-20;total_deaths;29;2020-04-24;262;2020-05-20;473;1.81
India;2020-05-20;total_deaths;16;2020-05-07;1886;2020-05-20;3435;1.82
Indonesia;2020-05-20;total_deaths;29;2020-04-24;689;2020-05-20;1242;1.8
Iran;2020-05-20;total_deaths;46;2020-04-07;3872;2020-05-20;7183;1.86
Iraq;2020-05-20;total_deaths;42;2020-04-11;72;2020-05-20;134;1.86
Ireland;2020-05-20;total_deaths;29;2020-04-24;829;2020-05-20;1571;1.9
Israel;2020-05-20;total_deaths;36;2020-04-17;151;2020-05-20;279;1.85
Italy;2020-05-20;total_deaths;45;2020-04-08;17669;2020-05-20;32330;1.83
Jamaica;2020-05-20;total_deaths;34;2020-04-19;5;2020-05-20;9;1.8
Japan;2020-05-20;total_deaths;24;2020-04-29;415;2020-05-20;777;1.87
Jersey;2020-05-20;total_deaths;31;2020-04-21;14;2020-05-20;29;2.07
Jordan;2020-05-20;total_deaths;48;2020-04-05;5;2020-05-20;9;1.8
Kazakhstan;2020-05-20;total_deaths;31;2020-04-22;19;2020-05-20;35;1.84
Kenya;2020-05-20;total_deaths;17;2020-05-06;26;2020-05-20;50;1.92
Kosovo;2020-05-20;total_deaths;33;2020-04-20;15;2020-05-20;29;1.93
Kuwait;2020-05-20;total_deaths;12;2020-05-11;65;2020-05-20;124;1.91
Kyrgyzstan;2020-05-20;total_deaths;31;2020-04-21;7;2020-05-20;14;2
Latvia;2020-05-20;total_deaths;30;2020-04-23;11;2020-05-20;21;1.91
Lebanon;2020-05-20;total_deaths;51;2020-04-01;12;2020-05-20;26;2.17
Liberia;2020-05-20;total_deaths;27;2020-04-26;12;2020-05-20;23;1.92
Lithuania;2020-05-20;total_deaths;35;2020-04-18;33;2020-05-20;60;1.82
Luxembourg;2020-05-20;total_deaths;42;2020-04-10;54;2020-05-20;109;2.02
Macedonia;2020-05-20;total_deaths;27;2020-04-26;61;2020-05-20;110;1.8
Madagascar;2020-05-20;total_deaths;4;2020-05-18;1;2020-05-20;2;2
Malaysia;2020-05-20;total_deaths;46;2020-04-07;63;2020-05-20;114;1.81
Maldives;2020-05-20;total_deaths;16;2020-05-06;2;2020-05-20;4;2
Mali;2020-05-20;total_deaths;19;2020-05-04;29;2020-05-20;55;1.9
Malta;2020-05-20;total_deaths;28;2020-04-24;3;2020-05-20;6;2
Mauritania;2020-05-20;total_deaths;8;2020-05-14;2;2020-05-20;4;2
Mauritius;2020-05-20;total_deaths;51;2020-04-01;5;2020-05-20;10;2
Mexico;2020-05-20;total_deaths;14;2020-05-09;3353;2020-05-20;6090;1.82
Moldova;2020-05-20;total_deaths;20;2020-05-03;125;2020-05-20;228;1.82
Montenegro;2020-05-20;total_deaths;30;2020-04-23;5;2020-05-20;9;1.8
Morocco;2020-05-20;total_deaths;43;2020-04-10;107;2020-05-20;194;1.81
Myanmar;2020-05-20;total_deaths;41;2020-04-11;3;2020-05-20;6;2
Nepal;2020-05-20;total_deaths;6;2020-05-16;1;2020-05-20;2;2
Netherlands;2020-05-20;total_deaths;38;2020-04-15;3134;2020-05-20;5748;1.83
New.Zealand;2020-05-20;total_deaths;36;2020-04-17;11;2020-05-20;21;1.91
Nicaragua;2020-05-20;total_deaths;20;2020-05-02;4;2020-05-20;8;2
Niger;2020-05-20;total_deaths;23;2020-04-30;32;2020-05-20;58;1.81
Nigeria;2020-05-20;total_deaths;16;2020-05-07;107;2020-05-20;200;1.87
Northern.Mariana.Islands;2020-05-20;total_deaths;46;2020-04-06;1;2020-05-20;2;2
Norway;2020-05-20;total_deaths;38;2020-04-15;130;2020-05-20;234;1.8
Oman;2020-05-20;total_deaths;14;2020-05-08;15;2020-05-20;30;2
Pakistan;2020-05-20;total_deaths;17;2020-05-06;564;2020-05-20;1017;1.8
Palestine;2020-05-20;total_deaths;23;2020-04-29;2;2020-05-20;4;2
Panama;2020-05-20;total_deaths;28;2020-04-25;159;2020-05-20;287;1.81
Paraguay;2020-05-20;total_deaths;41;2020-04-12;6;2020-05-20;11;1.83
Peru;2020-05-20;total_deaths;16;2020-05-07;1627;2020-05-20;3024;1.86
