"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
100,2020-04-09,232,304,376,263
101,2020-04-10,247,324,401,289
102,2020-04-11,262,343,424,302
103,2020-04-12,275,360,445,339
104,2020-04-13,285,374,463,376
105,2020-04-14,295,387,479,399
106,2020-04-15,304,399,494,400
107,2020-04-16,311,408,505,463
108,2020-04-17,318,417,516,NA
109,2020-04-18,323,424,525,NA
110,2020-04-19,327,429,531,NA
111,2020-04-20,331,434,537,NA
112,2020-04-21,334,438,542,NA
113,2020-04-22,337,442,547,NA
114,2020-04-23,339,444,549,NA
