"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
175,2020-06-23,76,86,96,85
176,2020-06-24,79,90,101,86
177,2020-06-25,83,94,105,92
178,2020-06-26,87,99,111,98
179,2020-06-27,91,103,115,98
180,2020-06-28,95,108,121,101
181,2020-06-29,99,112,125,104
182,2020-06-30,103,117,131,106
183,2020-07-01,107,122,137,114
184,2020-07-02,112,127,142,136
185,2020-07-03,116,132,148,153
186,2020-07-04,121,137,153,NA
187,2020-07-05,125,142,159,NA
188,2020-07-06,129,147,165,NA
189,2020-07-07,134,152,170,NA
190,2020-07-08,138,157,176,NA
191,2020-07-09,143,162,181,NA
192,2020-07-10,147,167,187,NA
193,2020-07-11,151,172,193,NA
194,2020-07-12,156,177,198,NA
195,2020-07-13,160,182,204,NA
