"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-08,10181,10285,10233,11198,9268,9727
2020-06-09,10742,10839,10790,11808,9772,10126
2020-06-10,11333,11420,11376,12449,10303,10615
2020-06-11,11956,12030,11993,13124,10862,11056
2020-06-12,12614,12667,12640,13832,11448,11534
2020-06-13,13309,13335,13322,14578,12066,12866
2020-06-14,14041,14033,14037,15361,12713,13968
2020-06-15,14814,14763,14788,16183,13393,15675
2020-06-16,15629,15526,15578,17047,14109,16310
2020-06-17,16489,16322,16406,17953,14859,16807
2020-06-18,17396,17152,17274,18903,15645,17338
2020-06-19,18354,18017,18186,19901,16471,NA
2020-06-20,19364,18918,19141,20946,17336,NA
2020-06-21,20429,19856,20142,22042,18242,NA
2020-06-22,21554,20830,21192,23191,19193,NA
2020-06-23,22740,21843,22292,24394,20190,NA
2020-06-24,23991,22893,23442,25653,21231,NA
2020-06-25,25311,23982,24646,26970,22322,NA
2020-06-26,26704,25110,25907,28350,23464,NA
2020-06-27,28174,26276,27225,29793,24657,NA
2020-06-28,29724,27482,28603,31301,25905,NA
