"dia_ano","dias","otimista","casos_estimados","pessimista","x"
193,2020-07-11,132,149,166,153
194,2020-07-12,139,157,175,161
195,2020-07-13,147,165,183,167
196,2020-07-14,155,174,193,177
197,2020-07-15,162,183,204,183
198,2020-07-16,171,193,215,191
199,2020-07-17,180,203,226,203
200,2020-07-18,190,214,238,216
201,2020-07-19,200,225,250,222
202,2020-07-20,210,237,264,228
203,2020-07-21,222,250,278,248
204,2020-07-22,234,263,292,NA
205,2020-07-23,246,277,308,NA
206,2020-07-24,259,292,325,NA
207,2020-07-25,273,307,341,NA
208,2020-07-26,288,324,360,NA
209,2020-07-27,303,341,379,NA
210,2020-07-28,319,359,399,NA
211,2020-07-29,336,378,420,NA
212,2020-07-30,354,399,444,NA
213,2020-07-31,373,420,467,NA
