"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,50280,4053,27166,33689,20643,40
2020-03-03,51086,4376,27731,34389,21073,51
2020-03-04,51904,4724,28314,35112,21516,85
2020-03-05,52735,5100,28918,35861,21975,115
2020-03-06,53580,5504,29542,36635,22449,163
2020-03-07,54439,5940,30190,37439,22941,206
2020-03-08,55311,6410,30860,38270,23450,273
2020-03-09,56197,6916,31556,39133,23979,321
2020-03-10,57097,7461,32279,40029,24529,373
2020-03-11,58012,8048,33030,40961,25099,456
2020-03-12,58941,8679,33810,41928,25692,590
2020-03-13,59885,9359,34622,42935,26309,707
2020-03-14,60845,10089,35467,43983,26951,1140
2020-03-15,61819,10875,36347,45074,27620,1391
2020-03-16,62810,11720,37265,46212,28318,1543
2020-03-17,63816,12627,38222,47399,29045,1950
2020-03-18,64838,13601,39220,48637,29803,2630
2020-03-19,65877,14646,40262,49929,30595,3277
2020-03-20,66932,15767,41350,51278,31422,3983
2020-03-21,68004,16969,42486,52687,32285,5018
2020-03-22,69094,18256,43675,54162,33188,5683
2020-03-23,70201,19635,44918,55703,34133,6650
2020-03-24,71325,21109,46217,57314,35120,8077
2020-03-25,72468,22685,47576,58999,36153,9529
2020-03-26,73629,24369,48999,60764,37234,11658
2020-03-27,74808,26165,50486,62608,38364,14543
2020-03-28,76007,28081,52044,64540,39548,17089
2020-03-29,77224,30121,53672,66559,40785,19522
2020-03-30,78462,32291,55376,68672,42080,22141
2020-03-31,79719,34598,57158,70882,43434,25150
2020-04-01,80996,37047,59022,73193,44851,29474
2020-04-02,82293,39643,60968,75607,46329,33718
2020-04-03,83611,42391,63001,78128,47874,38168
2020-04-04,84951,45296,65124,80761,49487,41903
2020-04-05,86312,48362,67337,83505,51169,47806
2020-04-06,87695,51594,69644,86366,52922,51608
2020-04-07,89099,54994,72046,89345,54747,55242
2020-04-08,90527,58565,74546,92445,56647,60733
2020-04-09,91977,62308,77142,95664,58620,65077
2020-04-10,93450,66224,79837,99006,60668,70272
2020-04-11,94947,70313,82630,102470,62790,78991
2020-04-12,96468,74573,85520,106054,64986,84279
2020-04-13,98014,79002,88508,109759,67257,88621
2020-04-14,99584,83595,91590,113581,69599,93873
2020-04-15,101179,88347,94763,117516,72010,98476
2020-04-16,102800,93251,98026,121562,74490,103093
2020-04-17,104447,98301,101374,125714,77034,108692
2020-04-18,106120,103485,104802,129965,79639,114217
2020-04-19,107820,108794,108307,134312,82302,120067
2020-04-20,109548,114214,111881,138744,85018,124743
2020-04-21,111303,119734,115518,143254,87782,129044
2020-04-22,113086,125339,119212,147835,90589,133495
2020-04-23,114897,131012,122954,152476,93432,138078
2020-04-24,116738,136739,126738,157168,96308,143464
2020-04-25,118608,142503,130556,161903,99209,148377
2020-04-26,120508,148286,134397,166666,102128,152840
2020-04-27,122439,154070,138254,171449,105059,157149
2020-04-28,124400,159839,142120,176244,107996,161145
2020-04-29,126393,165575,145984,181035,110933,165221
2020-04-30,128418,171262,149840,185817,113863,171253
2020-05-01,130475,176882,153678,190577,116779,177454
2020-05-02,132565,182421,157493,195308,119678,182260
2020-05-03,134689,187864,161276,199999,122553,186599
2020-05-04,136846,193197,165022,204644,125400,190584
2020-05-05,139039,198409,168724,209235,128213,194990
2020-05-06,141266,203487,172376,213764,130988,201201
2020-05-07,143529,208423,175976,218229,133723,206715
2020-05-08,145828,213208,179518,222621,136415,211364
2020-05-09,148165,217835,183000,226939,139061,215260
2020-05-10,150538,222299,186418,231178,141658,219183
2020-05-11,152950,226595,189772,235337,144207,223060
2020-05-12,155400,230720,193060,239414,146706,226463
2020-05-13,157889,234673,196281,243409,149153,229705
2020-05-14,160419,238453,199436,247321,151551,233151
2020-05-15,162989,242060,202524,251151,153897,236711
2020-05-16,165600,245496,205548,254901,156195,240161
2020-05-17,168253,248763,208508,258572,158444,243695
2020-05-18,170948,251864,211406,262165,160647,246406
2020-05-19,173687,254803,214245,265686,162804,248818
2020-05-20,176469,257584,217026,269135,164917,248293
2020-05-21,179296,260212,219754,272518,166990,250908
2020-05-22,182168,262691,222430,275836,169024,254195
2020-05-23,185087,265027,225057,279094,171020,257154
2020-05-24,188052,267226,227639,282296,172982,259559
2020-05-25,191064,269293,230178,285445,174911,261184
2020-05-26,194125,271235,232680,288547,176813,265227
2020-05-27,197235,273056,235146,291605,178687,267240
2020-05-28,200395,274763,237579,294623,180535,269127
2020-05-29,203605,276361,239983,297604,182362,271222
2020-05-30,206867,277857,242362,300554,184170,272826
2020-05-31,210180,279255,244718,303476,185960,274762
2020-06-01,213548,280561,247054,306373,187735,276332
2020-06-02,216969,281781,249375,309251,189499,277985
2020-06-03,220444,282918,251681,312111,191251,279856
2020-06-04,223976,283979,253978,314959,192997,281661
2020-06-05,227564,284968,256266,317796,194736,283311
2020-06-06,231209,285889,258549,320628,196470,284868
2020-06-07,234913,286746,260830,323456,198204,286194
2020-06-08,238677,287544,263110,326284,199936,287399
2020-06-09,242500,288286,265393,329115,201671,289140
2020-06-10,246385,288976,267680,331951,203409,290143
2020-06-11,250332,289618,269975,334797,205153,291409
2020-06-12,254342,290213,272278,337653,206903,292950
2020-06-13,258417,290767,274592,340523,208661,294375
2020-06-14,262557,291281,276919,343408,210430,295889
2020-06-15,266763,291758,279260,346311,212209,296857
2020-06-16,271036,292201,281618,349236,214000,298136
2020-06-17,275378,292612,283995,352183,215807,299251
2020-06-18,279790,292994,286392,355156,217628,300469
2020-06-19,284272,293347,288810,358154,219466,301815
2020-06-20,288826,293675,291250,361180,221320,303110
2020-06-21,293453,293979,293716,364238,223194,304331
2020-06-22,298154,294261,296208,367329,225087,305289
2020-06-23,302930,294523,298726,370451,227001,306210
2020-06-24,307783,294765,301274,373611,228937,306862
2020-06-25,312714,294989,303852,376808,230896,307980
2020-06-26,317723,295197,306460,380042,232878,309360
2020-06-27,322813,295390,309102,383319,234885,310250
2020-06-28,327985,295569,311777,386636,236918,311151
2020-06-29,333239,295734,314486,389995,238977,311965
2020-06-30,338577,295887,317232,393401,241063,312654
2020-07-01,344001,296029,320015,396852,243178,313483
2020-07-02,349512,296160,322836,400350,245322,283757
2020-07-03,355111,296282,325696,403897,247495,284276
2020-07-04,360800,296395,328598,407496,249700,284900
2020-07-05,366580,296499,331540,411144,251936,285416
2020-07-06,372452,296595,334524,414845,254203,285768
2020-07-07,378419,296685,337552,418600,256504,286349
2020-07-08,384481,296767,340624,422409,258839,286979
2020-07-09,390641,296844,343742,426276,261208,287621
2020-07-10,396899,296915,346907,430201,263613,288133
2020-07-11,403257,296981,350119,434184,266054,288953
2020-07-12,409717,297041,353379,438227,268531,NA
2020-07-13,416281,297098,356690,442333,271047,NA
2020-07-14,422949,297150,360050,446499,273601,NA
2020-07-15,429725,297198,363462,450731,276193,NA
2020-07-16,436609,297242,366926,455026,278826,NA
2020-07-17,443603,297284,370444,459389,281499,NA
2020-07-18,450710,297322,374016,463819,284213,NA
2020-07-19,457930,297357,377644,468318,286970,NA
