"dia_ano","dias","otimista","casos_estimados","pessimista","x"
91,2020-03-31,3,4,5,4
92,2020-04-01,4,5,6,5
93,2020-04-02,5,6,7,5
94,2020-04-03,5,6,7,6
95,2020-04-04,6,7,8,7
96,2020-04-05,6,8,10,7
97,2020-04-06,6,8,10,8
98,2020-04-07,6,8,10,9
99,2020-04-08,7,9,11,NA
100,2020-04-09,7,9,11,NA
101,2020-04-10,7,9,11,NA
102,2020-04-11,8,10,12,NA
103,2020-04-12,8,10,12,NA
104,2020-04-13,8,10,12,NA
105,2020-04-14,8,10,12,NA
