"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
98,2020-04-07,40,51,62,49
99,2020-04-08,46,58,70,52
100,2020-04-09,52,65,78,63
101,2020-04-10,58,73,88,75
102,2020-04-11,65,82,99,79
103,2020-04-12,73,92,111,83
104,2020-04-13,82,103,124,113
105,2020-04-14,90,114,138,114
106,2020-04-15,100,126,152,NA
107,2020-04-16,110,139,168,NA
108,2020-04-17,121,152,183,NA
109,2020-04-18,132,166,200,NA
110,2020-04-19,143,180,217,NA
111,2020-04-20,155,195,235,NA
112,2020-04-21,166,209,252,NA
