"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
164,2020-06-12,2928,3012,3096,3001
165,2020-06-13,3112,3201,3290,3235
166,2020-06-14,3307,3402,3497,3433
167,2020-06-15,3514,3615,3716,3551
168,2020-06-16,3735,3842,3949,3785
169,2020-06-17,3968,4082,4196,4164
170,2020-06-18,4217,4338,4459,4274
171,2020-06-19,4481,4609,4737,4666
172,2020-06-20,4761,4897,5033,4990
173,2020-06-21,5057,5202,5347,5237
174,2020-06-22,5372,5526,5680,5391
175,2020-06-23,5706,5870,6034,NA
176,2020-06-24,6061,6235,6409,NA
177,2020-06-25,6438,6623,6808,NA
178,2020-06-26,6838,7034,7230,NA
179,2020-06-27,7261,7469,7677,NA
180,2020-06-28,7710,7931,8152,NA
181,2020-06-29,8186,8421,8656,NA
182,2020-06-30,8691,8940,9189,NA
183,2020-07-01,9226,9490,9754,NA
184,2020-07-02,9792,10073,10354,NA
