"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-02,117539,119063,118301,125974,110628,118295
2020-06-03,122834,123365,123100,131084,115116,123483
2020-06-04,128366,127719,128042,136347,119737,129200
2020-06-05,134148,132117,133132,141767,124497,134565
2020-06-06,140191,136553,138372,147347,129397,140549
2020-06-07,146506,141020,143763,153087,134439,143073
2020-06-08,153105,145510,149308,158992,139624,144593
2020-06-09,160001,150016,155008,165062,144954,150138
2020-06-10,167208,154530,160869,171303,150435,NA
2020-06-11,174740,159045,166892,177716,156068,NA
2020-06-12,182611,163552,173082,184308,161856,NA
2020-06-13,190836,168045,179440,191078,167802,NA
2020-06-14,199432,172516,185974,198036,173912,NA
2020-06-15,208415,176957,192686,205183,180189,NA
2020-06-16,217803,181361,199582,212527,186637,NA
