"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-11,30244,31534,30889,33598,28180,32465
2020-07-12,31479,32501,31990,34795,29185,32963
2020-07-13,32764,33467,33116,36020,30212,33359
2020-07-14,34102,34429,34266,37271,31261,34156
2020-07-15,35495,35386,35440,38548,32332,35445
2020-07-16,36944,36336,36640,39853,33427,36542
2020-07-17,38453,37278,37866,41187,34545,37057
2020-07-18,40023,38209,39116,42546,35686,38568
2020-07-19,41658,39129,40394,43936,36852,39296
2020-07-20,43359,40036,41698,45355,38041,39606
2020-07-21,45129,40928,43028,46801,39255,40276
2020-07-22,46972,41804,44388,48281,40495,NA
2020-07-23,48890,42664,45777,49792,41762,NA
2020-07-24,50887,43505,47196,51335,43057,NA
2020-07-25,52965,44327,48646,52912,44380,NA
2020-07-26,55128,45130,50129,54525,45733,NA
2020-07-27,57379,45912,51646,56175,47117,NA
2020-07-28,59722,46672,53197,57862,48532,NA
2020-07-29,62161,47411,54786,59591,49981,NA
2020-07-30,64699,48128,56414,61361,51467,NA
2020-07-31,67341,48823,58082,63176,52988,NA
