"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Kyrgyzstan",2019-12-30,0,0,0,NA,0
"Kyrgyzstan",2019-12-31,0,0,0,NA,0
"Kyrgyzstan",2020-01-01,0,0,0,NA,0
"Kyrgyzstan",2020-01-02,0,0,0,NA,0
"Kyrgyzstan",2020-01-03,0,0,0,NA,0
"Kyrgyzstan",2020-01-04,0,0,0,NA,0
"Kyrgyzstan",2020-01-05,0,0,0,NA,0
"Kyrgyzstan",2020-01-06,0,0,0,NA,0
"Kyrgyzstan",2020-01-07,0,0,0,NA,0
"Kyrgyzstan",2020-01-08,0,0,0,NA,0
"Kyrgyzstan",2020-01-09,0,0,0,NA,0
"Kyrgyzstan",2020-01-10,0,0,0,NA,0
"Kyrgyzstan",2020-01-11,0,0,0,NA,0
"Kyrgyzstan",2020-01-12,0,0,0,NA,0
"Kyrgyzstan",2020-01-13,0,0,0,NA,0
"Kyrgyzstan",2020-01-14,0,0,0,NA,0
"Kyrgyzstan",2020-01-15,0,0,0,NA,0
"Kyrgyzstan",2020-01-16,0,0,0,NA,0
"Kyrgyzstan",2020-01-17,0,0,0,NA,0
"Kyrgyzstan",2020-01-18,0,0,0,NA,0
"Kyrgyzstan",2020-01-19,0,0,0,NA,0
"Kyrgyzstan",2020-01-20,0,0,0,NA,0
"Kyrgyzstan",2020-01-21,0,0,0,NA,0
"Kyrgyzstan",2020-01-22,0,0,0,NA,0
"Kyrgyzstan",2020-01-23,0,0,0,NA,0
"Kyrgyzstan",2020-01-24,0,0,0,NA,0
"Kyrgyzstan",2020-01-25,0,0,0,NA,0
"Kyrgyzstan",2020-01-26,0,0,0,NA,0
"Kyrgyzstan",2020-01-27,0,0,0,NA,0
"Kyrgyzstan",2020-01-28,0,0,0,NA,0
"Kyrgyzstan",2020-01-29,0,0,0,NA,0
"Kyrgyzstan",2020-01-30,0,0,0,NA,0
"Kyrgyzstan",2020-01-31,0,0,0,NA,0
"Kyrgyzstan",2020-02-01,0,0,0,NA,0
"Kyrgyzstan",2020-02-02,0,0,0,NA,0
"Kyrgyzstan",2020-02-03,0,0,0,NA,0
"Kyrgyzstan",2020-02-04,0,0,0,NA,0
"Kyrgyzstan",2020-02-05,0,0,0,NA,0
"Kyrgyzstan",2020-02-06,0,0,0,NA,0
"Kyrgyzstan",2020-02-07,0,0,0,NA,0
"Kyrgyzstan",2020-02-08,0,0,0,NA,0
"Kyrgyzstan",2020-02-09,0,0,0,NA,0
"Kyrgyzstan",2020-02-10,0,0,0,NA,0
"Kyrgyzstan",2020-02-11,0,0,0,NA,0
"Kyrgyzstan",2020-02-12,0,0,0,NA,0
"Kyrgyzstan",2020-02-13,0,0,0,NA,0
"Kyrgyzstan",2020-02-14,0,0,0,NA,0
"Kyrgyzstan",2020-02-15,0,0,0,NA,0
"Kyrgyzstan",2020-02-16,0,0,0,NA,0
"Kyrgyzstan",2020-02-17,0,0,0,NA,0
"Kyrgyzstan",2020-02-18,0,0,0,NA,0
"Kyrgyzstan",2020-02-19,0,0,0,NA,0
"Kyrgyzstan",2020-02-20,0,0,0,NA,0
"Kyrgyzstan",2020-02-21,0,0,0,NA,0
"Kyrgyzstan",2020-02-22,0,0,0,NA,0
"Kyrgyzstan",2020-02-23,0,0,0,NA,0
"Kyrgyzstan",2020-02-24,0,0,0,NA,0
"Kyrgyzstan",2020-02-25,0,0,0,NA,0
"Kyrgyzstan",2020-02-26,0,0,0,NA,0
"Kyrgyzstan",2020-02-27,0,0,0,NA,0
"Kyrgyzstan",2020-02-28,0,0,0,NA,0
"Kyrgyzstan",2020-02-29,0,0,0,NA,0
"Kyrgyzstan",2020-03-01,0,0,0,NA,0
"Kyrgyzstan",2020-03-02,0,0,0,NA,0
"Kyrgyzstan",2020-03-03,0,0,0,NA,0
"Kyrgyzstan",2020-03-04,0,0,0,NA,0
"Kyrgyzstan",2020-03-05,0,0,0,NA,0
"Kyrgyzstan",2020-03-06,0,0,0,NA,0
"Kyrgyzstan",2020-03-07,0,1,2,NA,0
"Kyrgyzstan",2020-03-08,0,1,2,NA,0
"Kyrgyzstan",2020-03-09,0,1,2,NA,0
"Kyrgyzstan",2020-03-10,0,1,2,NA,0
"Kyrgyzstan",2020-03-11,0,1,2,NA,0
"Kyrgyzstan",2020-03-12,0,2,4,NA,0
"Kyrgyzstan",2020-03-13,0,2,4,NA,0
"Kyrgyzstan",2020-03-14,1,3,5,NA,0
"Kyrgyzstan",2020-03-15,1,4,7,NA,0
"Kyrgyzstan",2020-03-16,1,4,7,NA,0
"Kyrgyzstan",2020-03-17,1,6,11,NA,0
"Kyrgyzstan",2020-03-18,2,7,12,NA,3
"Kyrgyzstan",2020-03-19,2,9,16,NA,6
"Kyrgyzstan",2020-03-20,2,11,20,NA,6
"Kyrgyzstan",2020-03-21,3,14,25,NA,14
"Kyrgyzstan",2020-03-22,4,17,30,NA,14
"Kyrgyzstan",2020-03-23,5,22,39,NA,16
"Kyrgyzstan",2020-03-24,6,27,48,NA,42
"Kyrgyzstan",2020-03-25,8,34,60,NA,44
"Kyrgyzstan",2020-03-26,10,43,76,NA,44
"Kyrgyzstan",2020-03-27,12,54,96,NA,58
"Kyrgyzstan",2020-03-28,15,68,121,NA,58
"Kyrgyzstan",2020-03-29,19,85,151,NA,NA
"Kyrgyzstan",2020-03-30,23,106,189,NA,NA
"Kyrgyzstan",2020-03-31,30,134,238,NA,NA
"Kyrgyzstan",2020-04-01,37,168,299,NA,NA
"Kyrgyzstan",2020-04-02,46,210,374,NA,NA
"Kyrgyzstan",2020-04-03,58,264,470,NA,NA
"Kyrgyzstan",2020-04-04,73,331,589,NA,NA
