"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-22,35014,36389,35702,38671,32733,35784
2020-06-23,36516,37659,37088,40172,34004,36827
2020-06-24,38083,38939,38511,41713,35309,38481
2020-06-25,39718,40227,39972,43296,36648,40246
2020-06-26,41422,41520,41471,44919,38023,41652
2020-06-27,43200,42818,43009,46585,39433,41652
2020-06-28,45054,44116,44585,48292,40878,43683
2020-06-29,46987,45413,46200,50042,42358,45097
2020-06-30,49004,46707,47856,51835,43877,46893
2020-07-01,51106,47995,49550,53670,45430,48821
2020-07-02,53300,49275,51288,55553,47023,50240
2020-07-03,55587,50545,53066,57478,48654,NA
2020-07-04,57973,51802,54888,59452,50324,NA
2020-07-05,60460,53046,56753,61472,52034,NA
2020-07-06,63055,54273,58664,63542,53786,NA
2020-07-07,65761,55482,60622,65663,55581,NA
2020-07-08,68583,56671,62627,67834,57420,NA
2020-07-09,71526,57839,64682,70060,59304,NA
2020-07-10,74596,58984,66790,72344,61236,NA
2020-07-11,77797,60104,68950,74683,63217,NA
2020-07-12,81136,61200,71168,77086,65250,NA
