"dia_ano","dias","otimista","casos_estimados","pessimista","x"
124,2020-05-03,217,234,251,237
125,2020-05-04,236,254,272,249
126,2020-05-05,255,274,293,271
127,2020-05-06,273,294,315,291
128,2020-05-07,292,314,336,305
129,2020-05-08,310,334,358,330
130,2020-05-09,328,353,378,355
131,2020-05-10,345,371,397,379
132,2020-05-11,361,389,417,NA
133,2020-05-12,377,406,435,NA
134,2020-05-13,391,421,451,NA
135,2020-05-14,404,435,466,NA
136,2020-05-15,417,449,481,NA
137,2020-05-16,428,461,494,NA
138,2020-05-17,438,472,506,NA
