"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
175,2020-06-23,41593,50673,59753,52325
176,2020-06-24,42910,52277,61644,53307
177,2020-06-25,44268,53932,63596,54169
178,2020-06-26,45670,55640,65610,55152
179,2020-06-27,47116,57402,67688,55286
180,2020-06-28,48608,59219,69830,56060
181,2020-06-29,50148,61095,72042,56351
182,2020-06-30,51735,63029,74323,56936
183,2020-07-01,53374,65025,76676,57879
184,2020-07-02,55064,67084,79104,58615
185,2020-07-03,56807,69208,81609,59448
186,2020-07-04,58605,71399,84193,NA
187,2020-07-05,60461,73660,86859,NA
188,2020-07-06,62375,75992,89609,NA
189,2020-07-07,64350,78398,92446,NA
190,2020-07-08,66388,80881,95374,NA
191,2020-07-09,68490,83442,98394,NA
192,2020-07-10,70659,86084,101509,NA
193,2020-07-11,72896,88809,104722,NA
194,2020-07-12,75204,91621,108038,NA
195,2020-07-13,77586,94523,111460,NA
