"dia_ano","dias","otimista","casos_estimados","pessimista","x"
107,2020-04-16,145,158,171,160
108,2020-04-17,165,179,193,186
109,2020-04-18,185,201,217,205
110,2020-04-19,204,222,240,216
111,2020-04-20,224,244,264,234
112,2020-04-21,244,265,286,260
113,2020-04-22,261,284,307,282
114,2020-04-23,278,302,326,312
115,2020-04-24,293,318,343,NA
116,2020-04-25,306,333,360,NA
117,2020-04-26,318,346,374,NA
118,2020-04-27,328,357,386,NA
119,2020-04-28,337,366,395,NA
120,2020-04-29,345,375,405,NA
121,2020-04-30,350,381,412,NA
