"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-14,22176,23142,22659,25977,19341,22968
2020-07-15,23007,23716,23362,26783,19941,23681
2020-07-16,23869,24281,24075,27601,20549,24397
2020-07-17,24763,24837,24800,28432,21168,25007
2020-07-18,25691,25382,25536,29276,21796,25373
2020-07-19,26654,25917,26286,30135,22437,25467
2020-07-20,27653,26439,27046,31007,23085,25686
2020-07-21,28689,26948,27818,31892,23744,25985
2020-07-22,29764,27445,28604,32793,24415,26954
2020-07-23,30880,27928,29404,33710,25098,27932
2020-07-24,32037,28397,30217,34642,25792,28874
2020-07-25,33237,28852,31044,35590,26498,NA
2020-07-26,34483,29293,31888,36558,27218,NA
2020-07-27,35775,29718,32746,37541,27951,NA
2020-07-28,37116,30130,33623,38547,28699,NA
2020-07-29,38507,30526,34516,39571,29461,NA
2020-07-30,39950,30908,35429,40617,30241,NA
2020-07-31,41447,31275,36361,41686,31036,NA
2020-08-01,43000,31628,37314,42778,31850,NA
2020-08-02,44611,31966,38288,43895,32681,NA
2020-08-03,46283,32290,39286,45039,33533,NA
