"dia_ano","dias","otimista","casos_estimados","pessimista","x"
196,2020-07-14,817,884,951,880
197,2020-07-15,853,923,993,927
198,2020-07-16,890,964,1038,986
199,2020-07-17,929,1006,1083,1029
200,2020-07-18,971,1051,1131,1079
201,2020-07-19,1013,1097,1181,1092
202,2020-07-20,1059,1146,1233,1106
203,2020-07-21,1105,1196,1287,1154
204,2020-07-22,1154,1249,1344,1193
205,2020-07-23,1205,1304,1403,1262
206,2020-07-24,1258,1362,1466,1332
207,2020-07-25,1314,1422,1530,NA
208,2020-07-26,1371,1484,1597,NA
209,2020-07-27,1432,1550,1668,NA
210,2020-07-28,1495,1618,1741,NA
211,2020-07-29,1561,1690,1819,NA
212,2020-07-30,1629,1764,1899,NA
213,2020-07-31,1701,1842,1983,NA
214,2020-08-01,1776,1923,2070,NA
215,2020-08-02,1855,2008,2161,NA
216,2020-08-03,1937,2097,2257,NA
