"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
164,2020-06-12,23,26,29,25
165,2020-06-13,23,26,29,25
166,2020-06-14,23,26,29,25
167,2020-06-15,23,26,29,25
168,2020-06-16,23,26,29,25
169,2020-06-17,23,26,29,27
170,2020-06-18,23,26,29,26
171,2020-06-19,23,26,29,28
172,2020-06-20,24,27,30,28
173,2020-06-21,24,27,30,28
174,2020-06-22,24,27,30,31
175,2020-06-23,24,27,30,NA
176,2020-06-24,24,27,30,NA
177,2020-06-25,24,27,30,NA
178,2020-06-26,24,27,30,NA
179,2020-06-27,24,27,30,NA
180,2020-06-28,24,27,30,NA
181,2020-06-29,24,27,30,NA
182,2020-06-30,24,27,30,NA
183,2020-07-01,24,27,30,NA
184,2020-07-02,24,27,30,NA
