"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-20,5489,5626,5558,5911,5205,5499
2020-05-21,5778,5873,5826,6196,5456,5610
2020-05-22,6081,6124,6102,6489,5715,6458
2020-05-23,6401,6379,6390,6796,5984,6607
2020-05-24,6738,6636,6687,7112,6262,6696
2020-05-25,7092,6895,6994,7438,6550,6875
2020-05-26,7465,7156,7310,7774,6846,7016
2020-05-27,7857,7418,7638,8123,7153,7372
2020-05-28,8270,7680,7975,8481,7469,NA
2020-05-29,8705,7942,8324,8853,7795,NA
2020-05-30,9163,8203,8683,9234,8132,NA
2020-05-31,9644,8462,9053,9628,8478,NA
2020-06-01,10151,8719,9435,10034,8836,NA
2020-06-02,10685,8973,9829,10453,9205,NA
2020-06-03,11247,9224,10236,10886,9586,NA
