"dia_ano","dias","otimista","casos_estimados","pessimista","x"
153,2020-06-01,141,163,185,173
154,2020-06-02,149,172,195,177
155,2020-06-03,158,182,206,191
156,2020-06-04,167,193,219,196
157,2020-06-05,176,203,230,202
158,2020-06-06,186,215,244,208
159,2020-06-07,197,227,257,214
160,2020-06-08,208,240,272,226
161,2020-06-09,220,254,288,NA
162,2020-06-10,232,268,304,NA
163,2020-06-11,245,283,321,NA
164,2020-06-12,259,299,339,NA
165,2020-06-13,274,316,358,NA
166,2020-06-14,289,334,379,NA
167,2020-06-15,306,353,400,NA
