"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,45,53,61,53
170,2020-06-18,49,57,65,58
171,2020-06-19,53,62,71,61
172,2020-06-20,58,67,76,63
173,2020-06-21,62,72,82,68
174,2020-06-22,67,78,89,92
175,2020-06-23,72,84,96,93
176,2020-06-24,77,90,103,97
177,2020-06-25,84,98,112,100
178,2020-06-26,90,105,120,101
179,2020-06-27,98,114,130,101
180,2020-06-28,106,123,140,NA
181,2020-06-29,114,133,152,NA
182,2020-06-30,123,143,163,NA
183,2020-07-01,132,154,176,NA
184,2020-07-02,143,167,191,NA
185,2020-07-03,155,180,205,NA
186,2020-07-04,167,194,221,NA
187,2020-07-05,179,209,239,NA
188,2020-07-06,194,226,258,NA
189,2020-07-07,209,244,279,NA
