"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
164,2020-06-12,17,21,25,20
165,2020-06-13,19,23,27,21
166,2020-06-14,21,25,29,22
167,2020-06-15,23,28,33,23
168,2020-06-16,25,30,35,31
169,2020-06-17,27,33,39,36
170,2020-06-18,30,36,42,36
171,2020-06-19,33,40,47,44
172,2020-06-20,36,43,50,45
173,2020-06-21,39,47,55,46
174,2020-06-22,43,52,61,51
175,2020-06-23,47,57,67,NA
176,2020-06-24,51,62,73,NA
177,2020-06-25,56,68,80,NA
178,2020-06-26,61,74,87,NA
179,2020-06-27,67,81,95,NA
180,2020-06-28,74,89,104,NA
181,2020-06-29,80,97,114,NA
182,2020-06-30,88,106,124,NA
183,2020-07-01,96,116,136,NA
184,2020-07-02,105,127,149,NA
