"dia_ano","dias","otimista","casos_estimados","pessimista","x"
127,2020-05-06,789,826,863,803
128,2020-05-07,839,878,917,845
129,2020-05-08,890,931,972,927
130,2020-05-09,940,984,1028,972
131,2020-05-10,991,1037,1083,1047
132,2020-05-11,1042,1090,1138,1087
133,2020-05-12,1092,1143,1194,1157
134,2020-05-13,1143,1196,1249,1224
135,2020-05-14,1192,1247,1302,NA
136,2020-05-15,1240,1298,1356,NA
137,2020-05-16,1287,1347,1407,NA
138,2020-05-17,1333,1395,1457,NA
139,2020-05-18,1376,1440,1504,NA
140,2020-05-19,1419,1485,1551,NA
141,2020-05-20,1459,1527,1595,NA
