"dia_ano","dias","otimista","casos_estimados","pessimista","x"
185,2020-07-03,370,384,398,387
186,2020-07-04,374,388,402,391
187,2020-07-05,379,393,407,391
188,2020-07-06,382,396,410,394
189,2020-07-07,386,400,414,399
190,2020-07-08,389,404,419,404
191,2020-07-09,392,407,422,411
192,2020-07-10,395,410,425,417
193,2020-07-11,398,413,428,419
194,2020-07-12,401,416,431,426
195,2020-07-13,404,419,434,430
196,2020-07-14,406,421,436,NA
197,2020-07-15,409,424,439,NA
198,2020-07-16,411,426,441,NA
199,2020-07-17,413,428,443,NA
200,2020-07-18,414,430,446,NA
201,2020-07-19,415,431,447,NA
202,2020-07-20,417,433,449,NA
203,2020-07-21,419,435,451,NA
204,2020-07-22,420,436,452,NA
205,2020-07-23,422,438,454,NA
