"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
179,2020-06-27,2,2,2,49
180,2020-06-28,2,2,2,54
181,2020-06-29,2,2,2,58
182,2020-06-30,2,2,2,60
183,2020-07-01,2,2,2,64
184,2020-07-02,2,2,2,71
185,2020-07-03,2,2,2,72
186,2020-07-04,2,2,2,73
187,2020-07-05,2,2,2,76
188,2020-07-06,2,2,2,77
189,2020-07-07,2,2,2,81
190,2020-07-08,2,2,2,NA
191,2020-07-09,2,2,2,NA
192,2020-07-10,2,2,2,NA
193,2020-07-11,2,2,2,NA
194,2020-07-12,2,2,2,NA
195,2020-07-13,2,2,2,NA
196,2020-07-14,2,2,2,NA
197,2020-07-15,2,2,2,NA
198,2020-07-16,2,2,2,NA
199,2020-07-17,2,2,2,NA
