"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,26,83,140,148
170,2020-06-18,26,83,140,149
171,2020-06-19,26,83,140,152
172,2020-06-20,26,83,140,157
173,2020-06-21,26,83,140,157
174,2020-06-22,26,83,140,160
175,2020-06-23,26,83,140,165
176,2020-06-24,26,84,142,170
177,2020-06-25,26,84,142,183
178,2020-06-26,26,84,142,183
179,2020-06-27,26,84,142,183
180,2020-06-28,26,84,142,NA
181,2020-06-29,26,84,142,NA
182,2020-06-30,26,84,142,NA
183,2020-07-01,26,84,142,NA
184,2020-07-02,26,84,142,NA
185,2020-07-03,26,84,142,NA
186,2020-07-04,26,84,142,NA
187,2020-07-05,26,84,142,NA
188,2020-07-06,26,84,142,NA
189,2020-07-07,26,84,142,NA
