"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,823105,465997,644551,725333,563769,90969
2020-03-03,840776,481086,660931,743766,578096,93250
2020-03-04,858826,496651,677738,762679,592797,95566
2020-03-05,877263,512705,694984,782086,607882,98599
2020-03-06,896096,529264,712680,802000,623360,102734
2020-03-07,915334,546343,730838,822434,639242,106666
2020-03-08,934984,563955,749470,843401,655539,110844
2020-03-09,955056,582118,768587,864914,672260,115597
2020-03-10,975560,600846,788203,886989,689417,120587
2020-03-11,996503,620158,808330,909638,707022,128249
2020-03-12,1017896,640068,828982,932878,725086,137435
2020-03-13,1039748,660595,850172,956724,743620,147484
2020-03-14,1062070,681756,871913,981190,762636,159669
2020-03-15,1084871,703569,894220,1006293,782147,172055
2020-03-16,1108161,726053,917107,1032048,802166,185988
2020-03-17,1131951,749226,940588,1058472,822704,202703
2020-03-18,1156252,773108,964680,1085583,843777,222833
2020-03-19,1181074,797718,989396,1113397,865395,253559
2020-03-20,1206430,823077,1014754,1141933,887575,285113
2020-03-21,1232329,849204,1040766,1171205,910327,319079
2020-03-22,1258785,876121,1067453,1201237,933669,352974
2020-03-23,1285809,903850,1094830,1232045,957615,396854
2020-03-24,1313413,932411,1122912,1263647,982177,438409
2020-03-25,1341609,961828,1151718,1296063,1007373,491164
2020-03-26,1370411,992122,1181266,1329314,1033218,551586
2020-03-27,1399831,1023316,1211574,1363421,1059727,616390
2020-03-28,1429883,1055435,1242659,1398402,1086916,678650
2020-03-29,1460580,1088501,1274540,1434278,1114802,735441
2020-03-30,1491936,1122539,1307238,1471074,1143402,799674
2020-03-31,1523965,1157574,1340770,1508809,1172731,873079
2020-04-01,1556681,1193630,1375156,1547504,1202808,950163
2020-04-02,1590100,1230732,1410416,1587184,1233648,1026976
2020-04-03,1624237,1268906,1446572,1627871,1265273,1108201
2020-04-04,1659106,1308178,1483642,1669587,1297697,1192459
2020-04-05,1694724,1348574,1521649,1712357,1330941,1260801
2020-04-06,1731106,1390120,1560613,1756205,1365021,1333956
2020-04-07,1768270,1432844,1600557,1801155,1399959,1409046
2020-04-08,1806231,1476772,1641502,1847232,1435772,1493917
2020-04-09,1845008,1521931,1683470,1894459,1472481,1580326
2020-04-10,1884617,1568348,1726482,1942862,1510102,1670281
2020-04-11,1925076,1616052,1770564,1992469,1548659,1750723
2020-04-12,1966403,1665070,1815736,2043302,1588170,1820865
2020-04-13,2008618,1715430,1862024,2095392,1628656,1886475
2020-04-14,2051740,1767159,1909450,2148761,1670139,1964114
2020-04-15,2095787,1820286,1958036,2203437,1712635,2043033
2020-04-16,2140779,1874838,2007808,2259447,1756169,2126427
2020-04-17,2186738,1930843,2058790,2316818,1800762,2208379
2020-04-18,2233683,1988330,2111006,2375579,1846433,2287793
2020-04-19,2281636,2047324,2164480,2435754,1893206,2359094
2020-04-20,2330618,2107855,2219236,2497373,1941099,2434788
2020-04-21,2380652,2169949,2275300,2560463,1990137,2520808
2020-04-22,2431760,2233633,2332696,2625053,2040339,2586938
2020-04-23,2483966,2298934,2391450,2691171,2091729,2664432
2020-04-24,2537292,2365877,2451584,2758841,2144327,2737504
2020-04-25,2591762,2434489,2513126,2828096,2198156,2837407
2020-04-26,2647403,2504794,2576098,2898961,2253235,2919860
2020-04-27,2704237,2576818,2640528,2971466,2309590,2985842
2020-04-28,2762292,2650584,2706438,3045636,2367240,3057330
2020-04-29,2821593,2726115,2773854,3121501,2426207,3135126
2020-04-30,2882168,2803433,2842800,3199088,2486512,3219651
2020-05-01,2944042,2882561,2913302,3278426,2548178,3311112
2020-05-02,3007245,2963518,2985382,3359540,2611224,3392081
2020-05-03,3071805,3046325,3059065,3442458,2675672,3470325
2020-05-04,3137751,3130999,3134375,3527206,2741544,3547799
2020-05-05,3205113,3217557,3211335,3613812,2808858,3627277
2020-05-06,3273920,3306016,3289968,3702300,2877636,3717380
2020-05-07,3344205,3396390,3370298,3792698,2947898,3811352
2020-05-08,3415999,3488692,3452346,3885029,3019663,3901382
2020-05-09,3489334,3582933,3536134,3979318,3092950,3991192
2020-05-10,3564243,3679124,3621684,4075590,3167778,4067828
2020-05-11,3640761,3777273,3709017,4173868,3244166,4138949
2020-05-12,3718921,3877385,3798153,4274176,3322130,4224790
2020-05-13,3798759,3979467,3889113,4376536,3401690,4310864
2020-05-14,3880312,4083519,3981916,4480970,3482862,4407509
2020-05-15,3963615,4189542,4076578,4587496,3565660,4505536
2020-05-16,4048706,4297536,4173121,4696138,3650104,4599556
2020-05-17,4135624,4407496,4271560,4806915,3736205,4680559
2020-05-18,4224408,4519415,4371912,4919844,3823980,4767726
2020-05-19,4315098,4633286,4474192,5034943,3913441,4862820
2020-05-20,4407735,4749098,4578416,5152229,4004603,4962386
2020-05-21,4502361,4866837,4684599,5271720,4097478,5070116
2020-05-22,4599018,4986488,4792753,5393429,4192077,5176680
2020-05-23,4697750,5108031,4902890,5517369,4288411,5277595
2020-05-24,4798602,5231446,5015024,5643557,4386491,5371597
2020-05-25,4901619,5356709,5129164,5772002,4486326,5460747
2020-05-26,5006847,5483794,5245320,5902716,4587924,5556711
2020-05-27,5114335,5612670,5363502,6035710,4691294,5659330
2020-05-28,5224130,5743307,5483718,6170993,4796443,5778040
2020-05-29,5336282,5875669,5605976,6308573,4903379,5901017
2020-05-30,5450842,6009718,5730280,6448456,5012104,6028738
2020-05-31,5567861,6145415,5856638,6590651,5122625,6136572
2020-06-01,5687393,6282716,5985054,6735161,5234947,6237002
2020-06-02,5809490,6421574,6115532,6881992,5349072,6349611
2020-06-03,5934209,6561942,6248076,7031148,5465004,6476329
2020-06-04,6061605,6703768,6382686,7182628,5582744,6604082
2020-06-05,6191736,6846998,6519367,7336440,5702294,6737618
2020-06-06,6324661,6991575,6658118,7492580,5823656,6863420
2020-06-07,6460440,7137441,6798940,7651052,5946828,6979677
2020-06-08,6599133,7284533,6941833,7811853,6071813,7085464
2020-06-09,6740804,7432788,7086796,7974985,6198607,7211119
2020-06-10,6885516,7582139,7233828,8140444,6327212,7344559
2020-06-11,7033335,7732518,7382926,8308229,6457623,7482088
2020-06-12,7184328,7883855,7534092,8478340,6589844,7626590
2020-06-13,7338562,8036077,7687320,8650772,6723868,7760557
2020-06-14,7496107,8189111,7842609,8825524,6859694,7882683
2020-06-15,7657034,8342880,7999957,9002592,6997322,8001532
2020-06-16,7821416,8497307,8159362,9181975,7136749,8143020
2020-06-17,7989327,8652313,8320820,9363669,7277971,8319560
2020-06-18,8160843,8807819,8484331,9547673,7420989,8458337
2020-06-19,8336040,8963744,8649892,9733983,7565801,8635659
2020-06-20,8514999,9120005,8817502,9922600,7712404,8797653
2020-06-21,8697800,9276520,8987160,10113521,7860799,8927545
2020-06-22,8884526,9433207,9158866,10306747,8010985,9063821
2020-06-23,9075260,9589981,9332620,10502278,8162962,9229672
2020-06-24,9270088,9746759,9508424,10700115,8316733,9401004
2020-06-25,9469099,9903457,9686278,10900260,8472296,9582584
2020-06-26,9672383,10059992,9866188,11102718,8629658,9771843
2020-06-27,9880031,10216281,10048156,11307492,8788820,9953229
2020-06-28,10092136,10372241,10232188,11514589,8949787,10113462
2020-06-29,10308795,10527790,10418292,11724017,9112567,10273424
2020-06-30,10530106,10682847,10606476,11935786,9277166,10465987
2020-07-01,10756167,10837333,10796750,12149907,9443593,10666202
2020-07-02,10987082,10991168,10989125,12366393,9611857,10844591
2020-07-03,11222954,11144274,11183614,12585257,9781971,11051135
2020-07-04,11463889,11296577,11380233,12806518,9953948,11240740
2020-07-05,11709997,11448001,11578999,13030196,10127802,11419719
2020-07-06,11961389,11598474,11779932,13256312,10303552,11595164
2020-07-07,12218177,11747926,11983052,13484889,10481215,11802188
2020-07-08,12480478,11896287,12188382,13715953,10660811,12017661
2020-07-09,12748410,12043492,12395951,13949536,10842366,12246269
2020-07-10,13022095,12189477,12605786,14185670,11025902,12476320
2020-07-11,13301654,12334179,12817916,14424386,11211446,12694498
2020-07-12,13587216,12477539,13032378,14665727,11399029,12889793
2020-07-13,13878907,12619501,13249204,14909728,11588680,13079218
2020-07-14,14176861,12760009,13468435,15156435,11780435,13299163
2020-07-15,14481212,12899013,13690112,15405895,11974329,13670113
2020-07-16,14792096,13036464,13914280,15658158,12170402,NA
2020-07-17,15109654,13172315,14140984,15913274,12368694,NA
2020-07-18,15434030,13306522,14370276,16171304,12569248,NA
2020-07-19,15765369,13439046,14602208,16432304,12772112,NA
2020-07-20,16103822,13569848,14836835,16696336,12977334,NA
2020-07-21,16449541,13698893,15074217,16963469,13184965,NA
2020-07-22,16802681,13826149,15314415,17233772,13395058,NA
2020-07-23,17163403,13951586,15557494,17507316,13607672,NA
2020-07-24,17531869,14075177,15803523,17784179,13822867,NA
2020-07-25,17908245,14196899,16052572,18064442,14040702,NA
