"dia_ano","dias","otimista","casos_estimados","pessimista","x"
194,2020-07-12,1005,1294,1583,1281
195,2020-07-13,1033,1330,1627,1297
196,2020-07-14,1061,1366,1671,1314
197,2020-07-15,1090,1403,1716,1331
198,2020-07-16,1119,1441,1763,1348
199,2020-07-17,1150,1481,1812,1365
200,2020-07-18,1181,1521,1861,1381
201,2020-07-19,1213,1562,1911,1397
202,2020-07-20,1247,1605,1963,1413
203,2020-07-21,1281,1649,2017,1428
204,2020-07-22,1316,1694,2072,1443
205,2020-07-23,1351,1740,2129,NA
206,2020-07-24,1388,1787,2186,NA
207,2020-07-25,1426,1836,2246,NA
208,2020-07-26,1465,1886,2307,NA
209,2020-07-27,1504,1937,2370,NA
210,2020-07-28,1546,1990,2434,NA
211,2020-07-29,1587,2044,2501,NA
212,2020-07-30,1631,2100,2569,NA
213,2020-07-31,1675,2157,2639,NA
214,2020-08-01,1721,2216,2711,NA
