"dia_ano","dias","otimista","casos_estimados","pessimista","x"
91,2020-03-31,0,0,0,1
92,2020-04-01,0,0,0,1
93,2020-04-02,0,1,2,1
94,2020-04-03,0,1,2,1
95,2020-04-04,1,2,3,1
96,2020-04-05,1,3,5,3
97,2020-04-06,1,4,7,5
98,2020-04-07,2,6,10,6
99,2020-04-08,3,8,13,NA
100,2020-04-09,3,10,17,NA
101,2020-04-10,4,12,20,NA
102,2020-04-11,5,14,23,NA
103,2020-04-12,5,15,25,NA
104,2020-04-13,6,16,26,NA
105,2020-04-14,6,16,26,NA
