"dia_ano","dias","otimista","casos_estimados","pessimista","x"
157,2020-06-05,150,158,166,167
158,2020-06-06,155,164,173,172
159,2020-06-07,161,170,179,173
160,2020-06-08,167,176,185,173
161,2020-06-09,173,182,191,180
162,2020-06-10,178,188,198,188
163,2020-06-11,184,194,204,189
164,2020-06-12,190,200,210,194
165,2020-06-13,195,206,217,NA
166,2020-06-14,201,212,223,NA
167,2020-06-15,208,219,230,NA
168,2020-06-16,213,225,237,NA
169,2020-06-17,219,231,243,NA
170,2020-06-18,225,237,249,NA
171,2020-06-19,230,243,256,NA
