"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,18284,1701,9992,12483,7501,157
2020-03-03,19017,1960,10488,13103,7873,196
2020-03-04,19778,2257,11018,13765,8271,262
2020-03-05,20570,2598,11584,14472,8696,400
2020-03-06,21394,2990,12192,15232,9152,684
2020-03-07,22250,3440,12845,16047,9643,847
2020-03-08,23141,3956,13548,16926,10170,902
2020-03-09,24068,4547,14308,17875,10741,1139
2020-03-10,25031,5223,15127,18898,11356,1296
2020-03-11,26034,5996,16015,20008,12022,1567
2020-03-12,27076,6879,16978,21211,12745,2369
2020-03-13,28160,7884,18022,22515,13529,3062
2020-03-14,29288,9028,19158,23934,14382,3795
2020-03-15,30461,10326,20394,25478,15310,4838
2020-03-16,31680,11796,21738,27157,16319,6012
2020-03-17,32949,13457,23203,28988,17418,7156
2020-03-18,34268,15328,24798,30980,18616,8198
2020-03-19,35640,17427,26534,33149,19919,14138
2020-03-20,37067,19775,28421,35507,21335,18187
2020-03-21,38552,22388,30470,38066,22874,21463
2020-03-22,40095,25285,32690,40840,24540,24774
2020-03-23,41701,28479,35090,43838,26342,29212
2020-03-24,43371,31980,37676,47069,28283,31554
2020-03-25,45107,35794,40450,50535,30365,36508
2020-03-26,46913,39920,43416,54240,32592,42288
2020-03-27,48792,44351,46572,58183,34961,48582
2020-03-28,50745,49072,49908,62351,37465,52547
2020-03-29,52777,54060,53418,66736,40100,57298
2020-03-30,54891,59283,57087,71319,42855,61913
2020-03-31,57088,64700,60894,76075,45713,67366
2020-04-01,59374,70265,64820,80980,48660,73522
2020-04-02,61752,75925,68838,86000,51676,79696
2020-04-03,64224,81624,72924,91105,54743,85778
2020-04-04,66796,87304,77050,96259,57841,91714
2020-04-05,69471,92907,81189,101430,60948,95391
2020-04-06,72252,98380,85316,106586,64046,99225
2020-04-07,75145,103672,89408,111698,67118,103228
2020-04-08,78154,108743,93448,116745,70151,108202
2020-04-09,81284,113557,97420,121708,73132,113525
2020-04-10,84538,118087,101312,126570,76054,117658
2020-04-11,87923,122317,105120,131327,78913,120479
2020-04-12,91444,126236,108840,135975,81705,123016
2020-04-13,95106,129842,112474,140515,84433,125098
2020-04-14,98914,133138,116026,144952,87100,127584
2020-04-15,102874,136133,119504,149297,89711,130450
2020-04-16,106994,138840,122917,153561,92273,133830
2020-04-17,111278,141275,126276,157758,94794,137439
2020-04-18,115733,143455,129594,161903,97285,139897
2020-04-19,120367,145400,132884,166013,99755,141672
2020-04-20,125187,147129,136158,170103,102213,143457
2020-04-21,130200,148662,139431,174192,104670,145694
2020-04-22,135413,150016,142714,178294,107134,148046
2020-04-23,140835,151209,146022,182427,109617,150383
2020-04-24,146474,152259,149366,186604,112128,152438
2020-04-25,152340,153181,152760,190844,114676,154175
2020-04-26,158439,153990,156214,195160,117268,155193
2020-04-27,164783,154697,159740,199565,119915,156337
2020-04-28,171382,155315,163348,204072,122624,157641
2020-04-29,178244,155855,167050,208697,125403,159119
2020-04-30,185381,156327,170854,213449,128259,159119
2020-05-01,192804,156737,174770,218342,131198,161703
2020-05-02,200524,157095,178810,223389,134231,162496
2020-05-03,208553,157406,182980,228599,137361,164967
2020-05-04,216904,157677,187290,233983,140597,NA
2020-05-05,225589,157912,191750,239555,143945,NA
2020-05-06,234622,158117,196370,245327,147413,NA
2020-05-07,244017,158295,201156,251306,151006,NA
2020-05-08,253787,158449,206118,257505,154731,NA
2020-05-09,263949,158583,211266,263937,158595,NA
2020-05-10,274518,158700,216609,270612,162606,NA
