"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
181,2020-06-29,25,30,35,1853
182,2020-06-30,26,32,38,1948
183,2020-07-01,27,33,39,2058
184,2020-07-02,29,35,41,2147
185,2020-07-03,30,37,44,2241
186,2020-07-04,32,39,46,2283
187,2020-07-05,34,41,48,2316
188,2020-07-06,35,43,51,2446
189,2020-07-07,37,45,53,2647
190,2020-07-08,38,47,56,2816
191,2020-07-09,41,50,59,2915
192,2020-07-10,43,53,63,NA
193,2020-07-11,45,55,65,NA
194,2020-07-12,47,58,69,NA
195,2020-07-13,50,61,72,NA
196,2020-07-14,52,64,76,NA
197,2020-07-15,56,68,80,NA
198,2020-07-16,58,71,84,NA
199,2020-07-17,61,75,89,NA
200,2020-07-18,65,79,93,NA
201,2020-07-19,68,83,98,NA
