"dia_ano","dias","otimista","casos_estimados","pessimista","x"
185,2020-07-03,311,342,373,358
186,2020-07-04,318,349,380,364
187,2020-07-05,323,355,387,368
188,2020-07-06,329,362,395,371
189,2020-07-07,335,368,401,376
190,2020-07-08,340,374,408,386
191,2020-07-09,346,380,414,393
192,2020-07-10,351,386,421,393
193,2020-07-11,356,391,426,396
194,2020-07-12,361,397,433,396
195,2020-07-13,366,402,438,397
196,2020-07-14,370,407,444,NA
197,2020-07-15,375,412,449,NA
198,2020-07-16,379,416,453,NA
199,2020-07-17,383,421,459,NA
200,2020-07-18,387,425,463,NA
201,2020-07-19,390,429,468,NA
202,2020-07-20,394,433,472,NA
203,2020-07-21,398,437,476,NA
204,2020-07-22,400,440,480,NA
205,2020-07-23,404,444,484,NA
