"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,28,33,38,30
170,2020-06-18,29,34,39,32
171,2020-06-19,30,36,42,37
172,2020-06-20,31,37,43,40
173,2020-06-21,33,39,45,41
174,2020-06-22,34,40,46,42
175,2020-06-23,35,42,49,43
176,2020-06-24,37,44,51,48
177,2020-06-25,39,46,53,49
178,2020-06-26,41,48,55,49
179,2020-06-27,42,50,58,49
180,2020-06-28,44,52,60,NA
181,2020-06-29,46,54,62,NA
182,2020-06-30,47,56,65,NA
183,2020-07-01,49,58,67,NA
184,2020-07-02,52,61,70,NA
185,2020-07-03,53,63,73,NA
186,2020-07-04,56,66,76,NA
187,2020-07-05,58,69,80,NA
188,2020-07-06,61,72,83,NA
189,2020-07-07,63,75,87,NA
