"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
146,2020-05-25,1515,1565,1615,1500
147,2020-05-26,1629,1682,1735,1628
148,2020-05-27,1752,1809,1866,1839
149,2020-05-28,1883,1945,2007,1951
150,2020-05-29,2025,2091,2157,2103
151,2020-05-30,2178,2249,2320,2361
152,2020-05-31,2341,2418,2495,2429
153,2020-06-01,2517,2599,2681,2541
154,2020-06-02,2706,2795,2884,NA
155,2020-06-03,2910,3005,3100,NA
156,2020-06-04,3128,3231,3334,NA
157,2020-06-05,3363,3473,3583,NA
158,2020-06-06,3615,3734,3853,NA
159,2020-06-07,3888,4015,4142,NA
160,2020-06-08,4180,4317,4454,NA
