location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-07-05;total_cases;31;2020-06-07;7983;2020-07-05;14622;1.83
AL;2020-07-05;total_cases;25;2020-06-13;20887;2020-07-05;39935;1.91
AM;2020-07-05;total_cases;37;2020-06-01;41774;2020-07-05;76014;1.82
AP;2020-07-05;total_cases;24;2020-06-14;16512;2020-07-05;29883;1.81
BA;2020-07-05;total_cases;16;2020-06-22;47086;2020-07-05;87048;1.85
CE;2020-07-05;total_cases;30;2020-06-08;65605;2020-07-05;121464;1.85
DF;2020-07-05;total_cases;19;2020-06-19;30902;2020-07-05;57854;1.87
ES;2020-07-05;total_cases;22;2020-06-16;28952;2020-07-05;53393;1.84
GO;2020-07-05;total_cases;17;2020-06-21;15619;2020-07-05;28526;1.83
MA;2020-07-05;total_cases;30;2020-06-08;49371;2020-07-05;89714;1.82
MG;2020-07-05;total_cases;14;2020-06-24;31343;2020-07-05;58283;1.86
MS;2020-07-05;total_cases;16;2020-06-22;5391;2020-07-05;10089;1.87
MT;2020-07-05;total_cases;14;2020-06-24;11443;2020-07-05;20891;1.83
PA;2020-07-05;total_cases;28;2020-06-10;62095;2020-07-05;113811;1.83
PB;2020-07-05;total_cases;23;2020-06-15;28668;2020-07-05;52728;1.84
PE;2020-07-05;total_cases;36;2020-06-02;35508;2020-07-05;65129;1.83
PI;2020-07-05;total_cases;16;2020-06-22;14476;2020-07-05;26079;1.8
PR;2020-07-05;total_cases;14;2020-06-24;16963;2020-07-05;31459;1.85
RJ;2020-07-05;total_cases;32;2020-06-06;64533;2020-07-05;121292;1.88
RN;2020-07-05;total_cases;18;2020-06-20;19206;2020-07-05;34645;1.8
RO;2020-07-05;total_cases;22;2020-06-16;13010;2020-07-05;23479;1.8
RR;2020-07-05;total_cases;15;2020-06-23;10340;2020-07-05;18922;1.83
RS;2020-07-05;total_cases;21;2020-06-17;17128;2020-07-05;31955;1.87
SC;2020-07-05;total_cases;16;2020-06-22;17937;2020-07-05;32969;1.84
SE;2020-07-05;total_cases;22;2020-06-16;16310;2020-07-05;30217;1.85
SP;2020-07-05;total_cases;25;2020-06-13;172875;2020-07-05;320179;1.85
TO;2020-07-05;total_cases;26;2020-06-12;6744;2020-07-05;12475;1.85
