"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-25,1443,1524,1484,1712,1256,1481
2020-04-26,1530,1583,1556,1795,1317,1548
2020-04-27,1622,1641,1632,1883,1381,1586
2020-04-28,1720,1698,1709,1972,1446,1649
2020-04-29,1824,1753,1788,2063,1513,1758
2020-04-30,1934,1805,1870,2158,1582,1827
2020-05-01,2050,1856,1953,2253,1653,1935
2020-05-02,2174,1904,2039,2353,1725,2023
2020-05-03,2305,1950,2128,2455,1801,NA
2020-05-04,2443,1994,2218,2559,1877,NA
2020-05-05,2591,2035,2313,2669,1957,NA
2020-05-06,2747,2074,2410,2781,2039,NA
2020-05-07,2912,2110,2511,2897,2125,NA
2020-05-08,3088,2144,2616,3018,2214,NA
2020-05-09,3274,2176,2725,3144,2306,NA
