"dia_ano","dias","otimista","casos_estimados","pessimista","x"
181,2020-06-29,542,621,700,653
182,2020-06-30,567,650,733,676
183,2020-07-01,594,681,768,701
184,2020-07-02,622,713,804,725
185,2020-07-03,651,746,841,764
186,2020-07-04,683,782,881,783
187,2020-07-05,715,819,923,798
188,2020-07-06,748,857,966,826
189,2020-07-07,784,898,1012,851
190,2020-07-08,820,940,1060,875
191,2020-07-09,860,985,1110,901
192,2020-07-10,900,1031,1162,NA
193,2020-07-11,943,1080,1217,NA
194,2020-07-12,987,1131,1275,NA
195,2020-07-13,1033,1184,1335,NA
196,2020-07-14,1082,1240,1398,NA
197,2020-07-15,1134,1299,1464,NA
198,2020-07-16,1187,1360,1533,NA
199,2020-07-17,1243,1424,1605,NA
200,2020-07-18,1301,1491,1681,NA
201,2020-07-19,1363,1562,1761,NA
