"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
181,2020-06-29,0,0,0,43
182,2020-06-30,0,0,0,50
183,2020-07-01,0,0,0,55
184,2020-07-02,0,0,0,63
185,2020-07-03,0,1,2,72
186,2020-07-04,0,1,2,72
187,2020-07-05,0,1,2,74
188,2020-07-06,0,1,2,76
189,2020-07-07,0,1,2,85
190,2020-07-08,0,1,2,87
191,2020-07-09,0,1,2,90
192,2020-07-10,0,1,2,NA
193,2020-07-11,-1,2,5,NA
194,2020-07-12,-1,2,5,NA
195,2020-07-13,-1,2,5,NA
196,2020-07-14,-1,2,5,NA
197,2020-07-15,-1,3,7,NA
198,2020-07-16,-1,3,7,NA
199,2020-07-17,-2,4,10,NA
200,2020-07-18,-2,4,10,NA
201,2020-07-19,-2,5,12,NA
