"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","latitude","longitude"
"Morocco",2019-12-30,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2019-12-31,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-01,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-02,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-03,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-04,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-05,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-06,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-07,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-08,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-09,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-10,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-11,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-12,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-13,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-14,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-15,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-16,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-17,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-18,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-19,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-20,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-21,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-22,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-23,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-24,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-25,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-26,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-27,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-28,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-29,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-30,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-01-31,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-01,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-02,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-03,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-04,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-05,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-06,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-07,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-08,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-09,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-10,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-11,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-12,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-13,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-14,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-15,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-16,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-17,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-18,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-19,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-20,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-21,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-22,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-23,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-24,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-25,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-26,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-27,0,0,0,0,0,"31.791702","-7.09262"
"Morocco",2020-02-28,1,1,1,0,0,"31.791702","-7.09262"
"Morocco",2020-02-29,1,1,1,0,0,"31.791702","-7.09262"
"Morocco",2020-03-01,1,1,1,0,0,"31.791702","-7.09262"
"Morocco",2020-03-02,1,1,1,0,1,"31.791702","-7.09262"
"Morocco",2020-03-03,2,2,2,0,0,"31.791702","-7.09262"
"Morocco",2020-03-04,2,2,2,0,0,"31.791702","-7.09262"
"Morocco",2020-03-05,2,2,2,0,2,"31.791702","-7.09262"
"Morocco",2020-03-06,3,3,3,0,0,"31.791702","-7.09262"
"Morocco",2020-03-07,3,4,5,0,0,"31.791702","-7.09262"
"Morocco",2020-03-08,4,5,6,0,0,"31.791702","-7.09262"
"Morocco",2020-03-09,5,6,7,0,0,"31.791702","-7.09262"
"Morocco",2020-03-10,7,8,9,0,0,"31.791702","-7.09262"
"Morocco",2020-03-11,9,10,11,1,5,"31.791702","-7.09262"
"Morocco",2020-03-12,10,12,14,1,6,"31.791702","-7.09262"
"Morocco",2020-03-13,13,15,17,1,7,"31.791702","-7.09262"
"Morocco",2020-03-14,16,19,22,1,18,"31.791702","-7.09262"
"Morocco",2020-03-15,21,24,27,1,28,"31.791702","-7.09262"
"Morocco",2020-03-16,26,30,34,2,37,"31.791702","-7.09262"
"Morocco",2020-03-17,33,38,43,2,44,"31.791702","-7.09262"
"Morocco",2020-03-18,41,48,55,3,54,"31.791702","-7.09262"
"Morocco",2020-03-19,52,60,68,4,63,"31.791702","-7.09262"
"Morocco",2020-03-20,65,75,85,5,86,"31.791702","-7.09262"
"Morocco",2020-03-21,81,94,107,6,96,"31.791702","-7.09262"
"Morocco",2020-03-22,101,117,133,7,115,"31.791702","-7.09262"
"Morocco",2020-03-23,125,145,165,9,134,"31.791702","-7.09262"
"Morocco",2020-03-24,156,180,204,11,170,"31.791702","-7.09262"
"Morocco",2020-03-25,193,223,253,14,225,"31.791702","-7.09262"
"Morocco",2020-03-26,237,274,311,17,275,"31.791702","-7.09262"
"Morocco",2020-03-27,290,335,380,21,345,"31.791702","-7.09262"
"Morocco",2020-03-28,352,407,462,25,402,"31.791702","-7.09262"
"Morocco",2020-03-29,424,491,558,31,NA,"31.791702","-7.09262"
"Morocco",2020-03-30,508,588,668,37,NA,"31.791702","-7.09262"
"Morocco",2020-03-31,602,697,792,43,NA,"31.791702","-7.09262"
"Morocco",2020-04-01,706,817,928,51,NA,"31.791702","-7.09262"
"Morocco",2020-04-02,818,946,1074,59,NA,"31.791702","-7.09262"
"Morocco",2020-04-03,935,1082,1229,67,NA,"31.791702","-7.09262"
"Morocco",2020-04-04,1056,1222,1388,76,NA,"31.791702","-7.09262"
