"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,6,7,8,139
170,2020-06-18,6,7,8,141
171,2020-06-19,6,7,8,146
172,2020-06-20,6,7,8,153
173,2020-06-21,6,7,8,157
174,2020-06-22,6,7,8,157
175,2020-06-23,6,7,8,163
176,2020-06-24,6,7,8,165
177,2020-06-25,6,7,8,178
178,2020-06-26,6,7,8,181
179,2020-06-27,6,7,8,181
180,2020-06-28,6,7,8,NA
181,2020-06-29,7,8,9,NA
182,2020-06-30,7,8,9,NA
183,2020-07-01,7,8,9,NA
184,2020-07-02,7,8,9,NA
185,2020-07-03,7,8,9,NA
186,2020-07-04,7,8,9,NA
187,2020-07-05,7,8,9,NA
188,2020-07-06,7,8,9,NA
189,2020-07-07,7,8,9,NA
