"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-01,72274,74200,73237,79781,66693,76485
2020-07-02,75440,77059,76250,83063,69437,79349
2020-07-03,78745,79979,79362,86453,72271,82314
2020-07-04,82195,82958,82576,89954,75198,85485
2020-07-05,85795,85993,85894,93568,78220,87048
2020-07-06,89553,89081,89317,97297,81337,88279
2020-07-07,93476,92220,92848,101144,84552,91954
2020-07-08,97571,95406,96488,105109,87867,95536
2020-07-09,101845,98635,100240,109196,91284,98319
2020-07-10,106307,101903,104105,113406,94804,101186
2020-07-11,110964,105207,108086,117743,98429,104188
2020-07-12,115824,108541,112182,122205,102159,NA
2020-07-13,120898,111902,116400,126800,106000,NA
2020-07-14,126194,115285,120740,131528,109952,NA
2020-07-15,131722,118686,125204,136391,114017,NA
2020-07-16,137492,122098,129795,141392,118198,NA
2020-07-17,143515,125518,134516,146535,122497,NA
2020-07-18,149802,128941,139372,151825,126919,NA
2020-07-19,156364,132362,144363,157261,131465,NA
2020-07-20,163214,135775,149494,162851,136137,NA
2020-07-21,170364,139176,154770,168598,140942,NA
