"dia_ano","dias","otimista","casos_estimados","pessimista","x"
135,2020-05-14,111,116,121,117
136,2020-05-15,119,124,129,122
137,2020-05-16,125,131,137,136
138,2020-05-17,133,139,145,139
139,2020-05-18,141,148,155,146
140,2020-05-19,150,157,164,160
141,2020-05-20,160,167,174,170
142,2020-05-21,169,177,185,178
143,2020-05-22,180,188,196,NA
144,2020-05-23,190,199,208,NA
145,2020-05-24,203,212,221,NA
146,2020-05-25,215,225,235,NA
147,2020-05-26,227,238,249,NA
148,2020-05-27,242,253,264,NA
149,2020-05-28,257,269,281,NA
