"dia_ano","dias","otimista","casos_estimados","pessimista","x"
194,2020-07-12,139,156,173,161
195,2020-07-13,146,164,182,167
196,2020-07-14,154,173,192,177
197,2020-07-15,162,182,202,183
198,2020-07-16,171,192,213,191
199,2020-07-17,180,202,224,203
200,2020-07-18,190,213,236,216
201,2020-07-19,200,224,248,222
202,2020-07-20,211,236,261,228
203,2020-07-21,222,249,276,248
204,2020-07-22,234,262,290,257
205,2020-07-23,246,276,306,NA
206,2020-07-24,259,290,321,NA
207,2020-07-25,273,306,339,NA
208,2020-07-26,287,322,357,NA
209,2020-07-27,302,339,376,NA
210,2020-07-28,319,357,395,NA
211,2020-07-29,336,376,416,NA
212,2020-07-30,353,396,439,NA
213,2020-07-31,372,417,462,NA
214,2020-08-01,392,439,486,NA
