location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Ecuador;2020-05-29;total_deaths;23;2020-05-09;1717;2020-05-29;3334;1.94
Egypt;2020-05-29;total_deaths;25;2020-05-07;482;2020-05-29;879;1.82
El.Salvador;2020-05-29;total_deaths;18;2020-05-14;23;2020-05-29;43;1.87
Equatorial.Guinea;2020-05-29;total_deaths;18;2020-05-13;6;2020-05-29;12;2
Estonia;2020-05-29;total_deaths;46;2020-04-16;36;2020-05-29;67;1.86
Ethiopia;2020-05-29;total_deaths;23;2020-05-08;4;2020-05-29;8;2
Finland;2020-05-29;total_deaths;39;2020-04-23;172;2020-05-29;314;1.83
France;2020-05-29;total_deaths;48;2020-04-14;15729;2020-05-29;28714;1.83
Gabon;2020-05-29;total_deaths;22;2020-05-10;8;2020-05-29;15;1.88
Georgia;2020-05-29;total_deaths;31;2020-04-30;6;2020-05-29;12;2
Germany;2020-05-29;total_deaths;42;2020-04-20;4598;2020-05-29;8489;1.85
Ghana;2020-05-29;total_deaths;24;2020-05-08;18;2020-05-29;34;1.89
Greece;2020-05-29;total_deaths;51;2020-04-11;93;2020-05-29;175;1.88
Guatemala;2020-05-29;total_deaths;11;2020-05-21;48;2020-05-29;90;1.88
Guernsey;2020-05-29;total_deaths;47;2020-04-15;7;2020-05-29;13;1.86
Guinea;2020-05-29;total_deaths;19;2020-05-12;11;2020-05-29;22;2
Guinea-Bissau;2020-05-29;total_deaths;13;2020-05-18;4;2020-05-29;8;2
Guyana;2020-05-29;total_deaths;45;2020-04-17;6;2020-05-29;11;1.83
Haiti;2020-05-29;total_deaths;19;2020-05-13;18;2020-05-29;35;1.94
Honduras;2020-05-29;total_deaths;22;2020-05-10;108;2020-05-29;199;1.84
Hungary;2020-05-29;total_deaths;36;2020-04-26;280;2020-05-29;517;1.85
India;2020-05-29;total_deaths;17;2020-05-15;2752;2020-05-29;4971;1.81
Indonesia;2020-05-29;total_deaths;30;2020-05-02;831;2020-05-29;1520;1.83
Iran;2020-05-29;total_deaths;52;2020-04-10;4232;2020-05-29;7677;1.81
Iraq;2020-05-29;total_deaths;25;2020-05-07;102;2020-05-29;185;1.81
Ireland;2020-05-29;total_deaths;38;2020-04-24;829;2020-05-29;1645;1.98
Israel;2020-05-29;total_deaths;45;2020-04-17;151;2020-05-29;284;1.88
Italy;2020-05-29;total_deaths;53;2020-04-09;18281;2020-05-29;33229;1.82
Jamaica;2020-05-29;total_deaths;43;2020-04-19;5;2020-05-29;9;1.8
Japan;2020-05-29;total_deaths;30;2020-05-02;492;2020-05-29;886;1.8
Jersey;2020-05-29;total_deaths;40;2020-04-21;14;2020-05-29;29;2.07
Jordan;2020-05-29;total_deaths;57;2020-04-05;5;2020-05-29;9;1.8
Kazakhstan;2020-05-29;total_deaths;40;2020-04-22;19;2020-05-29;37;1.95
Kenya;2020-05-29;total_deaths;21;2020-05-11;33;2020-05-29;62;1.88
Kosovo;2020-05-29;total_deaths;41;2020-04-20;15;2020-05-29;30;2
Kuwait;2020-05-29;total_deaths;16;2020-05-16;107;2020-05-29;194;1.81
Kyrgyzstan;2020-05-29;total_deaths;30;2020-05-01;8;2020-05-29;16;2
Latvia;2020-05-29;total_deaths;34;2020-04-28;13;2020-05-29;24;1.85
Lebanon;2020-05-29;total_deaths;60;2020-04-01;12;2020-05-29;26;2.17
Lithuania;2020-05-29;total_deaths;42;2020-04-20;37;2020-05-29;68;1.84
Luxembourg;2020-05-29;total_deaths;51;2020-04-10;54;2020-05-29;110;2.04
Macedonia;2020-05-29;total_deaths;35;2020-04-27;65;2020-05-29;126;1.94
Malawi;2020-05-29;total_deaths;40;2020-04-21;2;2020-05-29;4;2
Malaysia;2020-05-29;total_deaths;55;2020-04-07;63;2020-05-29;115;1.83
Mali;2020-05-29;total_deaths;20;2020-05-12;40;2020-05-29;73;1.82
Mauritius;2020-05-29;total_deaths;60;2020-04-01;5;2020-05-29;10;2
Mexico;2020-05-29;total_deaths;15;2020-05-17;5177;2020-05-29;9415;1.82
Moldova;2020-05-29;total_deaths;24;2020-05-08;152;2020-05-29;288;1.89
Montenegro;2020-05-29;total_deaths;39;2020-04-23;5;2020-05-29;9;1.8
Morocco;2020-05-29;total_deaths;51;2020-04-11;111;2020-05-29;202;1.82
Mozambique;2020-05-29;total_deaths;4;2020-05-27;1;2020-05-29;2;2
Myanmar;2020-05-29;total_deaths;50;2020-04-11;3;2020-05-29;6;2
Nepal;2020-05-29;total_deaths;7;2020-05-24;3;2020-05-29;6;2
Netherlands;2020-05-29;total_deaths;47;2020-04-15;3134;2020-05-29;5931;1.89
New.Zealand;2020-05-29;total_deaths;43;2020-04-19;12;2020-05-29;22;1.83
Nicaragua;2020-05-29;total_deaths;6;2020-05-25;17;2020-05-29;35;2.06
Niger;2020-05-29;total_deaths;30;2020-05-02;35;2020-05-29;64;1.83
Nigeria;2020-05-29;total_deaths;22;2020-05-10;143;2020-05-29;261;1.83
Northern.Mariana.Islands;2020-05-29;total_deaths;55;2020-04-06;1;2020-05-29;2;2
Norway;2020-05-29;total_deaths;47;2020-04-15;130;2020-05-29;236;1.82
Oman;2020-05-29;total_deaths;15;2020-05-17;22;2020-05-29;40;1.82
Pakistan;2020-05-29;total_deaths;19;2020-05-13;770;2020-05-29;1395;1.81
Panama;2020-05-29;total_deaths;33;2020-04-29;178;2020-05-29;326;1.83
Paraguay;2020-05-29;total_deaths;50;2020-04-12;6;2020-05-29;11;1.83
Peru;2020-05-29;total_deaths;18;2020-05-14;2267;2020-05-29;4230;1.87
Philippines;2020-05-29;total_deaths;35;2020-04-27;511;2020-05-29;942;1.84
Poland;2020-05-29;total_deaths;35;2020-04-27;562;2020-05-29;1051;1.87
Portugal;2020-05-29;total_deaths;41;2020-04-21;762;2020-05-29;1383;1.81
Puerto.Rico;2020-05-29;total_deaths;39;2020-04-23;69;2020-05-29;132;1.91
Qatar;2020-05-29;total_deaths;10;2020-05-22;19;2020-05-29;36;1.89
Romania;2020-05-29;total_deaths;33;2020-04-29;675;2020-05-29;1240;1.84
Russia;2020-05-29;total_deaths;17;2020-05-15;2418;2020-05-29;4374;1.81
San.Marino;2020-05-29;total_deaths;65;2020-03-28;22;2020-05-29;42;1.91
Sao.Tome.and.Principe;2020-05-29;total_deaths;19;2020-05-12;6;2020-05-29;12;2
Saudi.Arabia;2020-05-29;total_deaths;22;2020-05-10;246;2020-05-29;458;1.86
Senegal;2020-05-29;total_deaths;19;2020-05-13;22;2020-05-29;41;1.86
Serbia;2020-05-29;total_deaths;40;2020-04-22;134;2020-05-29;242;1.81
Sierra.Leone;2020-05-29;total_deaths;18;2020-05-13;21;2020-05-29;45;2.14
Singapore;2020-05-29;total_deaths;36;2020-04-26;12;2020-05-29;23;1.92
Sint.Maarten.(Dutch.part);2020-05-29;total_deaths;53;2020-04-09;8;2020-05-29;15;1.88
Slovakia;2020-05-29;total_deaths;39;2020-04-23;15;2020-05-29;28;1.87
Slovenia;2020-05-29;total_deaths;48;2020-04-14;56;2020-05-29;108;1.93
Somalia;2020-05-29;total_deaths;26;2020-05-06;39;2020-05-29;72;1.85
South.Africa;2020-05-29;total_deaths;12;2020-05-20;339;2020-05-29;611;1.8
South.Korea;2020-05-29;total_deaths;66;2020-03-27;144;2020-05-29;269;1.87
Spain;2020-05-29;total_deaths;53;2020-04-08;14555;2020-05-28;27121;1.86
Sri.Lanka;2020-05-29;total_deaths;55;2020-04-06;5;2020-05-29;10;2
Sudan;2020-05-29;total_deaths;11;2020-05-21;121;2020-05-29;233;1.93
Swaziland;2020-05-29;total_deaths;26;2020-05-05;1;2020-05-29;2;2
Sweden;2020-05-29;total_deaths;34;2020-04-28;2355;2020-05-29;4350;1.85
Switzerland;2020-05-29;total_deaths;48;2020-04-14;900;2020-05-29;1656;1.84
Syria;2020-05-29;total_deaths;43;2020-04-18;2;2020-05-29;4;2
Tajikistan;2020-05-29;total_deaths;18;2020-05-13;23;2020-05-29;47;2.04
Tanzania;2020-05-29;total_deaths;33;2020-04-28;10;2020-05-29;21;2.1
Thailand;2020-05-29;total_deaths;55;2020-04-07;30;2020-05-29;57;1.9
Togo;2020-05-29;total_deaths;33;2020-04-29;7;2020-05-29;13;1.86
Tunisia;2020-05-29;total_deaths;52;2020-04-10;25;2020-05-29;48;1.92
Turkey;2020-05-29;total_deaths;39;2020-04-23;2491;2020-05-29;4489;1.8
Ukraine;2020-05-29;total_deaths;23;2020-05-09;376;2020-05-29;696;1.85
United.Arab.Emirates;2020-05-29;total_deaths;28;2020-05-04;137;2020-05-29;260;1.9
United.Kingdom;2020-05-29;total_deaths;40;2020-04-22;21060;2020-05-29;38161;1.81
United.States;2020-05-29;total_deaths;35;2020-04-27;56245;2020-05-29;102836;1.83
United.States.Virgin.Islands;2020-05-29;total_deaths;35;2020-04-26;3;2020-05-29;6;2
Uruguay;2020-05-29;total_deaths;38;2020-04-24;12;2020-05-29;22;1.83
Uzbekistan;2020-05-29;total_deaths;38;2020-04-23;7;2020-05-29;14;2
Venezuela;2020-05-29;total_deaths;54;2020-04-07;7;2020-05-29;14;2
World;2020-05-29;total_deaths;38;2020-04-24;199077;2020-05-29;364891;1.83
Yemen;2020-05-29;total_deaths;9;2020-05-22;33;2020-05-29;66;2
Zimbabwe;2020-05-29;total_deaths;53;2020-04-08;2;2020-05-29;4;2
