"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
101,2020-04-10,68,88,108,97
102,2020-04-11,73,95,117,100
103,2020-04-12,79,103,127,101
104,2020-04-13,86,111,136,113
105,2020-04-14,92,120,148,115
106,2020-04-15,100,130,160,121
107,2020-04-16,108,140,172,131
108,2020-04-17,116,151,186,143
109,2020-04-18,126,164,202,NA
110,2020-04-19,136,177,218,NA
111,2020-04-20,147,191,235,NA
112,2020-04-21,159,207,255,NA
113,2020-04-22,173,224,275,NA
114,2020-04-23,186,242,298,NA
115,2020-04-24,201,261,321,NA
