"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-22,27386,29492,28439,30747,26131,29395
2020-06-23,28621,30383,29502,31897,27107,30248
2020-06-24,29911,31252,30582,33064,28100,31230
2020-06-25,31260,32097,31678,34249,29107,32065
2020-06-26,32670,32916,32793,35455,30131,32864
2020-06-27,34143,33708,33926,36680,31172,33521
2020-06-28,35683,34472,35078,37925,32231,34312
2020-06-29,37292,35206,36249,39191,33307,35117
2020-06-30,38974,35909,37442,40481,34403,35962
2020-07-01,40732,36583,38658,41796,35520,36819
2020-07-02,42568,37225,39896,43134,36658,37328
2020-07-03,44488,37836,41162,44503,37821,NA
2020-07-04,46494,38417,42456,45902,39010,NA
2020-07-05,48591,38968,43780,47334,40226,NA
2020-07-06,50782,39489,45136,48800,41472,NA
2020-07-07,53073,39981,46527,50304,42750,NA
2020-07-08,55466,40445,47956,51849,44063,NA
2020-07-09,57967,40881,49424,53436,45412,NA
2020-07-10,60582,41291,50936,55071,46801,NA
2020-07-11,63314,41676,52495,56756,48234,NA
2020-07-12,66169,42037,54103,58495,49711,NA
