"dia_ano","dias","otimista","casos_estimados","pessimista","x"
198,2020-07-16,2480,2610,2740,2608
199,2020-07-17,2504,2635,2766,2640
200,2020-07-18,2527,2659,2791,2676
201,2020-07-19,2550,2683,2816,2708
202,2020-07-20,2571,2705,2839,2740
203,2020-07-21,2592,2727,2862,2778
204,2020-07-22,2612,2748,2884,2810
205,2020-07-23,2632,2769,2906,2840
206,2020-07-24,2650,2788,2926,2871
207,2020-07-25,2668,2807,2946,2898
208,2020-07-26,2685,2825,2965,2923
209,2020-07-27,2701,2842,2983,NA
210,2020-07-28,2717,2859,3001,NA
211,2020-07-29,2732,2875,3018,NA
212,2020-07-30,2747,2891,3035,NA
213,2020-07-31,2761,2905,3049,NA
214,2020-08-01,2775,2920,3065,NA
215,2020-08-02,2787,2933,3079,NA
216,2020-08-03,2800,2946,3092,NA
217,2020-08-04,2812,2959,3106,NA
218,2020-08-05,2824,2971,3118,NA
