"dia_ano","dias","otimista","casos_estimados","pessimista","x"
136,2020-05-15,250,261,272,260
137,2020-05-16,266,277,288,271
138,2020-05-17,282,294,306,285
139,2020-05-18,298,311,324,302
140,2020-05-19,315,328,341,325
141,2020-05-20,332,346,360,341
142,2020-05-21,348,363,378,363
143,2020-05-22,365,380,395,397
144,2020-05-23,381,397,413,NA
145,2020-05-24,397,414,431,NA
146,2020-05-25,413,430,447,NA
147,2020-05-26,428,446,464,NA
148,2020-05-27,443,462,481,NA
149,2020-05-28,458,477,496,NA
150,2020-05-29,471,491,511,NA
