"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
167,2020-06-15,0,2,4,175
168,2020-06-16,0,2,4,186
169,2020-06-17,0,2,4,199
170,2020-06-18,0,2,4,203
171,2020-06-19,1,3,5,216
172,2020-06-20,1,3,5,223
173,2020-06-21,1,3,5,227
174,2020-06-22,1,3,5,229
175,2020-06-23,1,4,7,236
176,2020-06-24,1,4,7,247
177,2020-06-25,1,4,7,254
178,2020-06-26,1,4,7,NA
179,2020-06-27,1,5,9,NA
180,2020-06-28,1,5,9,NA
181,2020-06-29,1,6,11,NA
182,2020-06-30,1,6,11,NA
183,2020-07-01,1,6,11,NA
184,2020-07-02,2,7,12,NA
185,2020-07-03,2,8,14,NA
186,2020-07-04,2,8,14,NA
187,2020-07-05,2,9,16,NA
