"dia_ano","dias","otimista","casos_estimados","pessimista","x"
182,2020-06-30,153,197,241,200
183,2020-07-01,158,204,250,204
184,2020-07-02,164,212,260,209
185,2020-07-03,170,219,268,211
186,2020-07-04,176,227,278,215
187,2020-07-05,182,235,288,220
188,2020-07-06,188,243,298,224
189,2020-07-07,195,252,309,228
190,2020-07-08,202,261,320,233
191,2020-07-09,209,270,331,240
192,2020-07-10,216,279,342,245
193,2020-07-11,224,289,354,NA
194,2020-07-12,232,299,366,NA
195,2020-07-13,240,310,380,NA
196,2020-07-14,249,321,393,NA
197,2020-07-15,258,332,406,NA
198,2020-07-16,267,344,421,NA
199,2020-07-17,276,356,436,NA
200,2020-07-18,286,369,452,NA
201,2020-07-19,296,382,468,NA
202,2020-07-20,306,395,484,NA
