"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
166,2020-06-14,66,74,82,3425
167,2020-06-15,69,77,85,3487
168,2020-06-16,71,79,87,3488
169,2020-06-17,74,82,90,3631
170,2020-06-18,76,85,94,3810
171,2020-06-19,79,88,97,3879
172,2020-06-20,82,91,100,3992
173,2020-06-21,84,94,104,4083
174,2020-06-22,87,97,107,4428
175,2020-06-23,90,100,110,4667
176,2020-06-24,93,104,115,4772
177,2020-06-25,96,107,118,NA
178,2020-06-26,100,111,122,NA
179,2020-06-27,103,115,127,NA
180,2020-06-28,106,118,130,NA
181,2020-06-29,110,122,134,NA
182,2020-06-30,114,127,140,NA
183,2020-07-01,118,131,144,NA
184,2020-07-02,121,135,149,NA
185,2020-07-03,126,140,154,NA
186,2020-07-04,130,145,160,NA
