"dia_ano","dias","otimista","casos_estimados","pessimista","x"
113,2020-04-22,147,199,251,207
114,2020-04-23,163,221,279,234
115,2020-04-24,181,245,309,255
116,2020-04-25,200,271,342,287
117,2020-04-26,222,300,378,304
118,2020-04-27,246,333,420,320
119,2020-04-28,273,369,465,351
120,2020-04-29,301,408,515,380
121,2020-04-30,334,452,570,NA
122,2020-05-01,370,501,632,NA
123,2020-05-02,410,555,700,NA
124,2020-05-03,454,615,776,NA
125,2020-05-04,503,681,859,NA
126,2020-05-05,557,754,951,NA
127,2020-05-06,618,836,1054,NA
