"dia_ano","dias","otimista","casos_estimados","pessimista","x"
176,2020-06-24,3421,4676,5931,4726
177,2020-06-25,3522,4815,6108,4748
178,2020-06-26,3626,4957,6288,4803
179,2020-06-27,3735,5105,6475,4834
180,2020-06-28,3845,5256,6667,4845
181,2020-06-29,3959,5412,6865,4870
182,2020-06-30,4077,5573,7069,4920
183,2020-07-01,4198,5738,7278,4960
184,2020-07-02,4322,5908,7494,5004
185,2020-07-03,4451,6084,7717,5050
186,2020-07-04,4582,6264,7946,5069
187,2020-07-05,4719,6450,8181,NA
188,2020-07-06,4859,6642,8425,NA
189,2020-07-07,5003,6839,8675,NA
190,2020-07-08,5152,7042,8932,NA
191,2020-07-09,5305,7251,9197,NA
192,2020-07-10,5462,7466,9470,NA
193,2020-07-11,5623,7687,9751,NA
194,2020-07-12,5790,7915,10040,NA
195,2020-07-13,5962,8150,10338,NA
196,2020-07-14,6139,8392,10645,NA
