"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-06,2041,2040,2040,2154,1926,2050
2020-05-07,2149,2148,2148,2268,2028,2129
2020-05-08,2262,2262,2262,2389,2135,2447
2020-05-09,2382,2382,2382,2515,2249,2493
2020-05-10,2509,2508,2508,2648,2368,2542
2020-05-11,2641,2641,2641,2789,2493,2576
2020-05-12,2781,2780,2780,2936,2624,2917
2020-05-13,2929,2928,2928,3092,2764,2917
2020-05-14,3084,3083,3084,3257,2911,NA
2020-05-15,3247,3246,3246,3428,3064,NA
2020-05-16,3419,3418,3418,3609,3227,NA
2020-05-17,3600,3598,3599,3800,3398,NA
2020-05-18,3791,3789,3790,4002,3578,NA
2020-05-19,3992,3989,3990,4213,3767,NA
2020-05-20,4203,4200,4202,4437,3967,NA
