"dia_ano","dias","otimista","casos_estimados","pessimista","x"
167,2020-06-15,9340,10953,12566,10767
168,2020-06-16,9642,11307,12972,11132
169,2020-06-17,9953,11672,13391,11521
170,2020-06-18,10274,12049,13824,11846
171,2020-06-19,10607,12439,14271,12232
172,2020-06-20,10950,12841,14732,12494
173,2020-06-21,11304,13256,15208,12588
174,2020-06-22,11669,13684,15699,12634
175,2020-06-23,12046,14127,16208,13068
176,2020-06-24,12435,14583,16731,13352
177,2020-06-25,12837,15054,17271,13759
178,2020-06-26,13252,15541,17830,NA
179,2020-06-27,13680,16043,18406,NA
180,2020-06-28,14123,16562,19001,NA
181,2020-06-29,14579,17097,19615,NA
182,2020-06-30,15050,17650,20250,NA
183,2020-07-01,15536,18220,20904,NA
184,2020-07-02,16039,18809,21579,NA
185,2020-07-03,16557,19417,22277,NA
186,2020-07-04,17093,20045,22997,NA
187,2020-07-05,17645,20693,23741,NA
