"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-28,6119,6119,6119,6411,5827,5630
2020-05-29,6511,6511,6511,6822,6200,6463
2020-05-30,6928,6928,6928,7259,6597,7402
2020-05-31,7373,7372,7372,7724,7020,7402
2020-06-01,7845,7844,7844,8218,7470,7964
2020-06-02,8348,8346,8347,8745,7949,8233
2020-06-03,8884,8880,8882,9306,8458,9149
2020-06-04,9453,9449,9451,9902,9000,9282
2020-06-05,10060,10053,10056,10536,9576,NA
2020-06-06,10705,10696,10700,11211,10189,NA
2020-06-07,11391,11380,11386,11929,10843,NA
2020-06-08,12122,12108,12115,12693,11537,NA
2020-06-09,12899,12881,12890,13505,12275,NA
2020-06-10,13726,13704,13715,14370,13060,NA
2020-06-11,14606,14579,14592,15288,13896,NA
