"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
188,2020-07-06,1,2,3,118
189,2020-07-07,1,2,3,127
190,2020-07-08,1,2,3,139
191,2020-07-09,2,3,4,156
192,2020-07-10,2,3,4,165
193,2020-07-11,2,3,4,169
194,2020-07-12,2,3,4,173
195,2020-07-13,2,3,4,192
196,2020-07-14,2,3,4,201
197,2020-07-15,2,3,4,218
198,2020-07-16,2,3,4,223
199,2020-07-17,2,3,4,NA
200,2020-07-18,2,4,6,NA
201,2020-07-19,2,4,6,NA
202,2020-07-20,2,4,6,NA
203,2020-07-21,2,4,6,NA
204,2020-07-22,2,4,6,NA
205,2020-07-23,2,4,6,NA
206,2020-07-24,3,5,7,NA
207,2020-07-25,3,5,7,NA
208,2020-07-26,3,5,7,NA
