"dia_ano","dias","otimista","casos_estimados","pessimista","x"
139,2020-05-18,1143,1366,1589,1433
140,2020-05-19,1212,1448,1684,1491
141,2020-05-20,1286,1536,1786,1561
142,2020-05-21,1363,1629,1895,1620
143,2020-05-22,1445,1727,2009,1669
144,2020-05-23,1533,1832,2131,1744
145,2020-05-24,1625,1942,2259,1758
146,2020-05-25,1724,2060,2396,1781
147,2020-05-26,1829,2185,2541,NA
148,2020-05-27,1939,2317,2695,NA
149,2020-05-28,2056,2457,2858,NA
150,2020-05-29,2180,2605,3030,NA
151,2020-05-30,2312,2763,3214,NA
152,2020-05-31,2452,2930,3408,NA
153,2020-06-01,2600,3107,3614,NA
