"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-07,2729,2729,2729,2821,2637,2770
2020-05-08,2873,2874,2874,2970,2778,2943
2020-05-09,3026,3026,3026,3128,2924,3123
2020-05-10,3187,3186,3186,3293,3079,3237
2020-05-11,3356,3355,3356,3469,3243,3320
2020-05-12,3534,3533,3534,3653,3415,3435
2020-05-13,3722,3720,3721,3846,3596,3733
2020-05-14,3920,3917,3918,4049,3787,3950
2020-05-15,4128,4124,4126,4264,3988,NA
2020-05-16,4347,4342,4344,4490,4198,NA
2020-05-17,4578,4572,4575,4729,4421,NA
2020-05-18,4822,4813,4818,4980,4656,NA
2020-05-19,5078,5068,5073,5243,4903,NA
2020-05-20,5347,5335,5341,5520,5162,NA
2020-05-21,5632,5616,5624,5813,5435,NA
