location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-06-21;total_deaths;22;2020-06-02;165;2020-06-21;300;1.82
AL;2020-06-21;total_deaths;22;2020-06-02;482;2020-06-21;884;1.83
AM;2020-06-21;total_deaths;37;2020-05-18;1433;2020-06-21;2657;1.85
AP;2020-06-21;total_deaths;27;2020-05-28;198;2020-06-21;359;1.81
BA;2020-06-21;total_deaths;21;2020-06-03;762;2020-06-21;1391;1.83
CE;2020-06-21;total_deaths;24;2020-05-31;3010;2020-06-21;5523;1.83
DF;2020-06-21;total_deaths;16;2020-06-08;214;2020-06-21;423;1.98
ES;2020-06-21;total_deaths;21;2020-06-03;698;2020-06-21;1326;1.9
GO;2020-06-21;total_deaths;19;2020-06-05;167;2020-06-21;303;1.81
MA;2020-06-21;total_deaths;24;2020-05-31;955;2020-06-21;1721;1.8
MG;2020-06-21;total_deaths;19;2020-06-05;344;2020-06-21;661;1.92
MS;2020-06-21;total_deaths;13;2020-06-11;25;2020-06-21;45;1.8
MT;2020-06-21;total_deaths;11;2020-06-13;192;2020-06-21;360;1.88
PA;2020-06-21;total_deaths;28;2020-05-27;2545;2020-06-21;4583;1.8
PB;2020-06-21;total_deaths;21;2020-06-03;414;2020-06-21;766;1.85
PE;2020-06-21;total_deaths;29;2020-05-26;2328;2020-06-21;4234;1.82
PI;2020-06-21;total_deaths;15;2020-06-09;265;2020-06-21;485;1.83
PR;2020-06-21;total_deaths;16;2020-06-08;243;2020-06-21;451;1.86
RJ;2020-06-21;total_deaths;27;2020-05-28;4856;2020-06-21;8875;1.83
RN;2020-06-21;total_deaths;19;2020-06-05;387;2020-06-21;697;1.8
RO;2020-06-21;total_deaths;18;2020-06-06;228;2020-06-21;417;1.83
RR;2020-06-21;total_deaths;18;2020-06-06;139;2020-06-21;251;1.81
RS;2020-06-21;total_deaths;23;2020-06-01;232;2020-06-21;434;1.87
SC;2020-06-21;total_deaths;25;2020-05-30;136;2020-06-21;246;1.81
SE;2020-06-21;total_deaths;15;2020-06-09;252;2020-06-21;462;1.83
SP;2020-06-21;total_deaths;27;2020-05-28;6980;2020-06-21;12588;1.8
TO;2020-06-21;total_deaths;18;2020-06-06;96;2020-06-21;175;1.82
