"dia_ano","dias","otimista","casos_estimados","pessimista","x"
193,2020-07-11,844,878,912,871
194,2020-07-12,869,905,941,902
195,2020-07-13,895,932,969,930
196,2020-07-14,921,959,997,960
197,2020-07-15,948,987,1026,1001
198,2020-07-16,974,1014,1054,1037
199,2020-07-17,1001,1042,1083,1060
200,2020-07-18,1027,1069,1111,1075
201,2020-07-19,1053,1096,1139,1085
202,2020-07-20,1080,1124,1168,1112
203,2020-07-21,1106,1151,1196,1158
204,2020-07-22,1132,1178,1224,NA
205,2020-07-23,1157,1204,1251,NA
206,2020-07-24,1183,1231,1279,NA
207,2020-07-25,1208,1257,1306,NA
208,2020-07-26,1232,1282,1332,NA
209,2020-07-27,1257,1308,1359,NA
210,2020-07-28,1281,1333,1385,NA
211,2020-07-29,1304,1357,1410,NA
212,2020-07-30,1328,1382,1436,NA
213,2020-07-31,1350,1405,1460,NA
