"dia_ano","dias","otimista","casos_estimados","pessimista","x"
185,2020-07-03,84,99,114,107
186,2020-07-04,88,104,120,114
187,2020-07-05,93,110,127,117
188,2020-07-06,98,116,134,122
189,2020-07-07,104,123,142,128
190,2020-07-08,109,129,149,134
191,2020-07-09,115,136,157,136
192,2020-07-10,122,144,166,146
193,2020-07-11,129,152,175,153
194,2020-07-12,135,160,185,161
195,2020-07-13,143,169,195,167
196,2020-07-14,151,179,207,NA
197,2020-07-15,160,189,218,NA
198,2020-07-16,168,199,230,NA
199,2020-07-17,178,210,242,NA
200,2020-07-18,188,222,256,NA
201,2020-07-19,198,234,270,NA
202,2020-07-20,209,247,285,NA
203,2020-07-21,220,260,300,NA
204,2020-07-22,233,275,317,NA
205,2020-07-23,245,290,335,NA
